Name,Total Paid Claims,Total Claim Dollars Paid
McKinley,0,$0.00
Sandoval,0,$0.00
San Juan,3,$19273.19
Santa Fe,0,$0.00
Cibola,0,$0.00
Los Alamos,0,$0.00
San Miguel,0,$0.00
Bernalillo,1,$100024.78
Hidalgo,0,$0.00
Do̱a Ana,6,$159421.33
Curry,3,$120638.24
Colfax,0,$0.00
Lea,1,$2038.22
Mora,0,$0.00
Roosevelt,0,$0.00
De Baca,0,$0.00
Catron,0,$0.00
Luna,0,$0.00
Grant,0,$0.00
Rio Arriba,0,$0.00
Valencia,0,$0.00
Taos,0,$0.00
Chaves,0,$0.00
Lincoln,0,$0.00
Socorro,0,$0.00
Torrance,0,$0.00
Quay,0,$0.00
Harding,0,$0.00
Otero,5,$250074.97
Guadalupe,0,$0.00
Union,0,$0.00
Sierra,0,$0.00
Eddy,2,$8677.28
