Name,Total Paid Claims,Total Claim Dollars Paid
McKinley,0,$0.00
Sandoval,0,$0.00
San Juan,0,$0.00
Santa Fe,0,$0.00
Cibola,0,$0.00
Los Alamos,0,$0.00
San Miguel,0,$0.00
Bernalillo,4,$40052.42
Hidalgo,0,$0.00
Do̱a Ana,2,$21840.92
Curry,0,$0.00
Colfax,0,$0.00
Lea,3,$14496.59
Mora,0,$0.00
Roosevelt,0,$0.00
De Baca,0,$0.00
Catron,0,$0.00
Luna,0,$0.00
Grant,0,$0.00
Rio Arriba,1,$776.30
Valencia,1,$4844.50
Taos,0,$0.00
Chaves,0,$0.00
Lincoln,0,$0.00
Socorro,0,$0.00
Torrance,0,$0.00
Quay,0,$0.00
Harding,0,$0.00
Otero,1,$1488.54
Guadalupe,0,$0.00
Union,0,$0.00
Sierra,0,$0.00
Eddy,11,$136979.66
