Name,Total Paid Claims,Total Claim Dollars Paid
McKinley,0,$0.00
Sandoval,1,$19680.12
San Juan,8,$210390.08
Santa Fe,3,$106501.76
Cibola,0,$0.00
Los Alamos,0,$0.00
San Miguel,0,$0.00
Bernalillo,2,$23273.67
Hidalgo,0,$0.00
Do̱a Ana,3,$22565.80
Curry,0,$0.00
Colfax,0,$0.00
Lea,1,$16610.24
Mora,0,$0.00
Roosevelt,0,$0.00
De Baca,0,$0.00
Catron,0,$0.00
Luna,0,$0.00
Grant,0,$0.00
Rio Arriba,0,$0.00
Valencia,2,$8858.51
Taos,0,$0.00
Chaves,1,$4794.20
Lincoln,0,$0.00
Socorro,0,$0.00
Torrance,1,$4797.45
Quay,0,$0.00
Harding,0,$0.00
Otero,0,$0.00
Guadalupe,0,$0.00
Union,0,$0.00
Sierra,0,$0.00
Eddy,0,$0.00
