Name,Total Paid Claims,Total Claim Dollars Paid
McKinley,0,$0.00
Sandoval,1,$34110.35
San Juan,0,$0.00
Santa Fe,1,$15157.39
Cibola,0,$0.00
Los Alamos,0,$0.00
San Miguel,0,$0.00
Bernalillo,14,$191254.84
Hidalgo,2,$18601.62
Do̱a Ana,52,$3856119.07
Curry,0,$0.00
Colfax,1,$761.74
Lea,0,$0.00
Mora,0,$0.00
Roosevelt,2,$17318.98
De Baca,0,$0.00
Catron,0,$0.00
Luna,0,$0.00
Grant,2,$49761.05
Rio Arriba,2,$36809.55
Valencia,15,$156312.55
Taos,0,$0.00
Chaves,0,$0.00
Lincoln,1,$9098.65
Socorro,0,$0.00
Torrance,0,$0.00
Quay,0,$0.00
Harding,0,$0.00
Otero,40,$808404.28
Guadalupe,0,$0.00
Union,0,$0.00
Sierra,1,$464.27
Eddy,2,$30936.97
