Name,Total Paid Claims,Total Claim Dollars Paid
McKinley,0,$0.00
Sandoval,1,$479.00
San Juan,1,$3785.05
Santa Fe,0,$0.00
Cibola,0,$0.00
Los Alamos,0,$0.00
San Miguel,0,$0.00
Bernalillo,1,$635.13
Hidalgo,0,$0.00
Do̱a Ana,0,$0.00
Curry,0,$0.00
Colfax,0,$0.00
Lea,2,$1055.41
Mora,0,$0.00
Roosevelt,1,$1023.00
De Baca,0,$0.00
Catron,0,$0.00
Luna,0,$0.00
Grant,0,$0.00
Rio Arriba,2,$2950.40
Valencia,0,$0.00
Taos,0,$0.00
Chaves,4,$13755.70
Lincoln,1,$460.38
Socorro,0,$0.00
Torrance,0,$0.00
Quay,2,$1338.00
Harding,0,$0.00
Otero,0,$0.00
Guadalupe,0,$0.00
Union,0,$0.00
Sierra,1,$8200.00
Eddy,1,$803.42
