Name,Total Paid Claims,Total Claim Dollars Paid
Slope,0,$0.00
Rolette,0,$0.00
Burke,0,$0.00
Renville,0,$0.00
Walsh,16,$109449.68
Grand Forks,2,$2000.00
Cavalier,0,$0.00
Nelson,1,$9239.53
Pembina,4,$15512.51
Burleigh,1,$684.57
Steele,0,$0.00
Benson,1,$140550.00
Towner,0,$0.00
Pierce,0,$0.00
Mercer,2,$22621.03
Dunn,0,$0.00
Wells,0,$0.00
Stutsman,0,$0.00
Eddy,0,$0.00
Golden Valley,0,$0.00
McKenzie,0,$0.00
Billings,0,$0.00
Griggs,0,$0.00
Williams,0,$0.00
Barnes,36,$386930.23
LaMoure,0,$0.00
McIntosh,0,$0.00
Morton,0,$0.00
Stark,0,$0.00
Dickey,0,$0.00
Ransom,0,$0.00
McHenry,0,$0.00
Sheridan,0,$0.00
Kidder,0,$0.00
Grant,0,$0.00
Adams,0,$0.00
Divide,0,$0.00
McLean,0,$0.00
Ward,15,$289207.78
Sargent,0,$0.00
Bottineau,0,$0.00
Emmons,0,$0.00
Cass,24,$41867.31
Logan,0,$0.00
Traill,0,$0.00
Oliver,0,$0.00
Ramsey,4,$100507.80
Richland,1,$4133.06
Bowman,0,$0.00
Foster,0,$0.00
Hettinger,0,$0.00
Sioux,0,$0.00
Mountrail,0,$0.00
