Name,Total Paid Claims,Total Claim Dollars Paid
Slope,0,$0.00
Rolette,0,$0.00
Burke,0,$0.00
Renville,0,$0.00
Walsh,0,$0.00
Grand Forks,0,$0.00
Cavalier,0,$0.00
Nelson,2,$37500.00
Pembina,0,$0.00
Burleigh,1,$15160.00
Steele,0,$0.00
Benson,16,$858238.30
Towner,0,$0.00
Pierce,0,$0.00
Mercer,0,$0.00
Dunn,0,$0.00
Wells,0,$0.00
Stutsman,1,$1724.28
Eddy,0,$0.00
Golden Valley,0,$0.00
McKenzie,0,$0.00
Billings,0,$0.00
Griggs,0,$0.00
Williams,0,$0.00
Barnes,2,$4816.25
LaMoure,0,$0.00
McIntosh,0,$0.00
Morton,0,$0.00
Stark,0,$0.00
Dickey,0,$0.00
Ransom,0,$0.00
McHenry,0,$0.00
Sheridan,0,$0.00
Kidder,0,$0.00
Grant,0,$0.00
Adams,0,$0.00
Divide,0,$0.00
McLean,0,$0.00
Ward,1,$8377.71
Sargent,0,$0.00
Bottineau,0,$0.00
Emmons,1,$49523.71
Cass,0,$0.00
Logan,0,$0.00
Traill,0,$0.00
Oliver,0,$0.00
Ramsey,54,$3692414.65
Richland,1,$2668.54
Bowman,0,$0.00
Foster,0,$0.00
Hettinger,0,$0.00
Sioux,0,$0.00
Mountrail,0,$0.00
