Name,Total Paid Claims,Total Claim Dollars Paid
Slope,0,$0.00
Rolette,0,$0.00
Burke,0,$0.00
Renville,0,$0.00
Walsh,0,$0.00
Grand Forks,0,$0.00
Cavalier,2,$35750.00
Nelson,0,$0.00
Pembina,0,$0.00
Burleigh,1,$750.00
Steele,0,$0.00
Benson,4,$45250.00
Towner,0,$0.00
Pierce,0,$0.00
Mercer,0,$0.00
Dunn,0,$0.00
Wells,1,$750.00
Stutsman,2,$1803.00
Eddy,1,$20500.00
Golden Valley,0,$0.00
McKenzie,0,$0.00
Billings,0,$0.00
Griggs,0,$0.00
Williams,0,$0.00
Barnes,5,$47437.25
LaMoure,0,$0.00
McIntosh,0,$0.00
Morton,2,$17764.41
Stark,3,$5117.66
Dickey,0,$0.00
Ransom,1,$4551.88
McHenry,0,$0.00
Sheridan,0,$0.00
Kidder,0,$0.00
Grant,0,$0.00
Adams,0,$0.00
Divide,0,$0.00
McLean,0,$0.00
Ward,0,$0.00
Sargent,0,$0.00
Bottineau,0,$0.00
Emmons,1,$2107.44
Cass,10,$40964.00
Logan,0,$0.00
Traill,0,$0.00
Oliver,0,$0.00
Ramsey,41,$781733.21
Richland,0,$0.00
Bowman,0,$0.00
Foster,0,$0.00
Hettinger,0,$0.00
Sioux,0,$0.00
Mountrail,0,$0.00
