Name,Total Paid Claims,Total Claim Dollars Paid
Slope,0,$0.00
Rolette,0,$0.00
Burke,0,$0.00
Renville,3,$91073.41
Walsh,2,$36640.72
Grand Forks,26,$191103.38
Cavalier,0,$0.00
Nelson,3,$93000.00
Pembina,5,$7344.22
Burleigh,474,$13983520.38
Steele,0,$0.00
Benson,53,$3285213.35
Towner,7,$129004.24
Pierce,0,$0.00
Mercer,3,$73379.41
Dunn,0,$0.00
Wells,0,$0.00
Stutsman,17,$128038.24
Eddy,3,$13232.03
Golden Valley,0,$0.00
McKenzie,0,$0.00
Billings,9,$80601.73
Griggs,2,$17657.18
Williams,2,$26210.80
Barnes,35,$681823.78
LaMoure,3,$2488.38
McIntosh,0,$0.00
Morton,64,$2369962.73
Stark,1,$45629.30
Dickey,0,$0.00
Ransom,7,$150809.55
McHenry,14,$554258.13
Sheridan,0,$0.00
Kidder,0,$0.00
Grant,0,$0.00
Adams,0,$0.00
Divide,0,$0.00
McLean,0,$0.00
Ward,561,$66808213.73
Sargent,2,$87722.33
Bottineau,0,$0.00
Emmons,3,$7505.44
Cass,160,$628032.29
Logan,1,$252919.84
Traill,7,$42373.27
Oliver,0,$0.00
Ramsey,106,$6556365.58
Richland,11,$121953.56
Bowman,0,$0.00
Foster,5,$40262.44
Hettinger,0,$0.00
Sioux,0,$0.00
Mountrail,0,$0.00
