Name,Total Paid Claims,Total Claim Dollars Paid
Slope,0,$0.00
Rolette,0,$0.00
Burke,0,$0.00
Renville,0,$0.00
Walsh,3,$19580.36
Grand Forks,0,$0.00
Cavalier,0,$0.00
Nelson,0,$0.00
Pembina,1,$12451.08
Burleigh,0,$0.00
Steele,0,$0.00
Benson,3,$657491.15
Towner,0,$0.00
Pierce,0,$0.00
Mercer,2,$14829.96
Dunn,0,$0.00
Wells,0,$0.00
Stutsman,1,$4835.40
Eddy,0,$0.00
Golden Valley,0,$0.00
McKenzie,0,$0.00
Billings,0,$0.00
Griggs,0,$0.00
Williams,0,$0.00
Barnes,0,$0.00
LaMoure,0,$0.00
McIntosh,0,$0.00
Morton,0,$0.00
Stark,1,$6305.41
Dickey,0,$0.00
Ransom,0,$0.00
McHenry,0,$0.00
Sheridan,0,$0.00
Kidder,0,$0.00
Grant,0,$0.00
Adams,0,$0.00
Divide,0,$0.00
McLean,0,$0.00
Ward,5,$293127.88
Sargent,0,$0.00
Bottineau,0,$0.00
Emmons,0,$0.00
Cass,0,$0.00
Logan,0,$0.00
Traill,0,$0.00
Oliver,0,$0.00
Ramsey,0,$0.00
Richland,1,$27504.61
Bowman,0,$0.00
Foster,0,$0.00
Hettinger,0,$0.00
Sioux,0,$0.00
Mountrail,0,$0.00
