Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,0,$0.00
Carver,1,$45566.01
Sibley,0,$0.00
Swift,1,$29963.83
Winona,0,$0.00
Fillmore,0,$0.00
Becker,2,$27844.68
Hubbard,1,$3829.58
Yellow Medicine,0,$0.00
Douglas,0,$0.00
Pope,0,$0.00
Lake of the Woods,3,$120820.18
Beltrami,1,$3919.82
Dakota,1,$2925.33
Rice,0,$0.00
Steele,0,$0.00
Blue Earth,0,$0.00
Waseca,0,$0.00
Cottonwood,0,$0.00
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,202,$3296599.35
Marshall,1,$11112.71
Pennington,0,$0.00
Wadena,0,$0.00
Otter Tail,1,$19051.47
Todd,0,$0.00
Morrison,1,$647.22
Cass,0,$0.00
Murray,0,$0.00
Wilkin,0,$0.00
Traverse,0,$0.00
Watonwan,0,$0.00
Hennepin,5,$72666.82
Le Sueur,0,$0.00
Kanabec,1,$8409.14
Isanti,2,$15362.50
Pine,0,$0.00
Jackson,0,$0.00
Big Stone,0,$0.00
Norman,8,$120803.91
Houston,0,$0.00
Mower,0,$0.00
Olmsted,0,$0.00
Freeborn,0,$0.00
Dodge,0,$0.00
Meeker,1,$16264.05
Wright,10,$57686.41
Lac qui Parle,0,$0.00
Kandiyohi,0,$0.00
Chippewa,0,$0.00
St. Louis,1,$11978.06
Nobles,0,$0.00
Koochiching,0,$0.00
Goodhue,4,$61344.49
Chisago,0,$0.00
Anoka,0,$0.00
Brown,0,$0.00
Lyon,0,$0.00
Rock,0,$0.00
Pipestone,0,$0.00
Washington,1,$6184.65
Kittson,2,$15645.78
Clearwater,2,$22783.97
Polk,2,$8395.67
Faribault,0,$0.00
Stearns,1,$3095.71
Benton,1,$2634.83
Mille Lacs,0,$0.00
Sherburne,1,$21670.28
Ramsey,0,$0.00
Renville,0,$0.00
McLeod,0,$0.00
Carlton,0,$0.00
Lake,0,$0.00
Aitkin,0,$0.00
Martin,0,$0.00
Clay,0,$0.00
Mahnomen,2,$95197.75
Wabasha,0,$0.00
Cook,0,$0.00
Nicollet,0,$0.00
Red Lake,0,$0.00
Itasca,0,$0.00
Crow Wing,0,$0.00
Scott,0,$0.00
