Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,1,$7426.00
Carver,3,$7882.92
Sibley,0,$0.00
Swift,4,$105155.56
Winona,4,$17280.41
Fillmore,0,$0.00
Becker,6,$37584.81
Hubbard,0,$0.00
Yellow Medicine,58,$1346895.50
Douglas,1,$10032.75
Pope,0,$0.00
Lake of the Woods,0,$0.00
Beltrami,0,$0.00
Dakota,15,$308755.05
Rice,1,$4514.87
Steele,0,$0.00
Blue Earth,7,$174028.64
Waseca,0,$0.00
Cottonwood,0,$0.00
Redwood,2,$103998.60
Lincoln,0,$0.00
Roseau,4,$97513.87
Marshall,427,$3136575.51
Pennington,10,$32741.30
Wadena,0,$0.00
Otter Tail,2,$4291.69
Todd,1,$3177.63
Morrison,0,$0.00
Cass,0,$0.00
Murray,1,$750.00
Wilkin,375,$7175727.31
Traverse,39,$298088.25
Watonwan,0,$0.00
Hennepin,33,$374118.06
Le Sueur,1,$60002.30
Kanabec,0,$0.00
Isanti,2,$23158.17
Pine,2,$25521.20
Jackson,0,$0.00
Big Stone,23,$380144.06
Norman,89,$1605827.52
Houston,5,$44682.24
Mower,0,$0.00
Olmsted,1,$25000.00
Freeborn,0,$0.00
Dodge,0,$0.00
Meeker,0,$0.00
Wright,5,$18652.08
Lac qui Parle,23,$183087.22
Kandiyohi,0,$0.00
Chippewa,74,$1849724.00
St. Louis,6,$19314.18
Nobles,0,$0.00
Koochiching,0,$0.00
Goodhue,25,$217688.29
Chisago,0,$0.00
Anoka,13,$37260.80
Brown,12,$80255.63
Lyon,2,$3373.86
Rock,0,$0.00
Pipestone,0,$0.00
Washington,84,$956091.01
Kittson,82,$1067610.02
Clearwater,2,$30162.10
Polk,972,$33935963.81
Faribault,0,$0.00
Stearns,20,$133824.82
Benton,19,$99808.88
Mille Lacs,0,$0.00
Sherburne,7,$34708.66
Ramsey,7,$309567.13
Renville,2,$58358.42
McLeod,2,$8703.24
Carlton,0,$0.00
Lake,1,$6550.13
Aitkin,1,$12255.62
Martin,0,$0.00
Clay,421,$4781512.72
Mahnomen,1,$2106.12
Wabasha,23,$136450.66
Cook,0,$0.00
Nicollet,6,$78151.45
Red Lake,1,$5486.18
Itasca,0,$0.00
Crow Wing,0,$0.00
Scott,5,$135379.27
