Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,0,$0.00
Carver,12,$22062.30
Sibley,0,$0.00
Swift,0,$0.00
Winona,1,$15366.32
Fillmore,0,$0.00
Becker,0,$0.00
Hubbard,0,$0.00
Yellow Medicine,0,$0.00
Douglas,0,$0.00
Pope,0,$0.00
Lake of the Woods,0,$0.00
Beltrami,0,$0.00
Dakota,1,$27446.14
Rice,3,$21685.82
Steele,0,$0.00
Blue Earth,4,$2000.00
Waseca,0,$0.00
Cottonwood,0,$0.00
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,0,$0.00
Marshall,0,$0.00
Pennington,0,$0.00
Wadena,0,$0.00
Otter Tail,0,$0.00
Todd,0,$0.00
Morrison,0,$0.00
Cass,0,$0.00
Murray,0,$0.00
Wilkin,1,$467.21
Traverse,6,$30005.80
Watonwan,0,$0.00
Hennepin,4,$40501.69
Le Sueur,4,$140208.30
Kanabec,0,$0.00
Isanti,0,$0.00
Pine,0,$0.00
Jackson,1,$1479.05
Big Stone,0,$0.00
Norman,0,$0.00
Houston,7,$106872.47
Mower,108,$752912.66
Olmsted,1,$400.00
Freeborn,7,$49387.71
Dodge,0,$0.00
Meeker,0,$0.00
Wright,1,$1218.72
Lac qui Parle,0,$0.00
Kandiyohi,0,$0.00
Chippewa,3,$13853.49
St. Louis,1,$24561.40
Nobles,12,$25061.78
Koochiching,0,$0.00
Goodhue,13,$136657.41
Chisago,0,$0.00
Anoka,4,$7669.02
Brown,2,$17286.72
Lyon,10,$59366.32
Rock,2,$2817.53
Pipestone,2,$84434.23
Washington,24,$147932.44
Kittson,0,$0.00
Clearwater,0,$0.00
Polk,0,$0.00
Faribault,0,$0.00
Stearns,1,$2021.94
Benton,0,$0.00
Mille Lacs,0,$0.00
Sherburne,0,$0.00
Ramsey,3,$6632.33
Renville,0,$0.00
McLeod,0,$0.00
Carlton,0,$0.00
Lake,0,$0.00
Aitkin,0,$0.00
Martin,0,$0.00
Clay,16,$53286.11
Mahnomen,0,$0.00
Wabasha,5,$11689.54
Cook,0,$0.00
Nicollet,4,$12473.23
Red Lake,0,$0.00
Itasca,0,$0.00
Crow Wing,0,$0.00
Scott,7,$16500.87
