Name,Total Paid Claims,Total Claim Dollars Paid
Grant,1,$3271.46
Stevens,0,$0.00
Carver,2,$7770.37
Sibley,2,$5765.16
Swift,1,$2892.22
Winona,4,$45776.53
Fillmore,8,$81197.99
Becker,5,$21929.13
Hubbard,6,$248992.45
Yellow Medicine,32,$361688.07
Douglas,1,$12145.83
Pope,1,$5403.24
Lake of the Woods,0,$0.00
Beltrami,0,$0.00
Dakota,17,$574252.89
Rice,1,$10447.05
Steele,1,$377.21
Blue Earth,3,$43639.13
Waseca,0,$0.00
Cottonwood,0,$0.00
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,0,$0.00
Marshall,2,$530.86
Pennington,0,$0.00
Wadena,0,$0.00
Otter Tail,9,$25775.38
Todd,2,$16242.43
Morrison,4,$21700.75
Cass,2,$10428.13
Murray,0,$0.00
Wilkin,23,$27104.65
Traverse,25,$208238.03
Watonwan,0,$0.00
Hennepin,16,$115006.30
Le Sueur,2,$20832.98
Kanabec,3,$4074.23
Isanti,6,$101777.36
Pine,6,$10934.25
Jackson,2,$3329.72
Big Stone,24,$110168.87
Norman,5,$18421.92
Houston,21,$527697.31
Mower,3,$7406.41
Olmsted,0,$0.00
Freeborn,4,$127017.97
Dodge,1,$1745.97
Meeker,0,$0.00
Wright,3,$3069.81
Lac qui Parle,1,$2456.13
Kandiyohi,0,$0.00
Chippewa,47,$404190.85
St. Louis,2,$3223.46
Nobles,5,$14286.67
Koochiching,0,$0.00
Goodhue,38,$688469.10
Chisago,1,$56355.03
Anoka,4,$12987.68
Brown,6,$67035.79
Lyon,4,$15006.60
Rock,4,$30713.49
Pipestone,0,$0.00
Washington,119,$2340757.20
Kittson,0,$0.00
Clearwater,3,$104956.07
Polk,14,$31557.76
Faribault,1,$19068.46
Stearns,10,$203017.14
Benton,10,$69976.84
Mille Lacs,4,$12378.77
Sherburne,6,$33116.67
Ramsey,16,$434025.84
Renville,0,$0.00
McLeod,1,$6064.72
Carlton,0,$0.00
Lake,1,$788.82
Aitkin,13,$56381.76
Martin,0,$0.00
Clay,44,$60777.30
Mahnomen,3,$41286.19
Wabasha,21,$273057.03
Cook,0,$0.00
Nicollet,5,$15459.09
Red Lake,0,$0.00
Itasca,1,$36971.65
Crow Wing,1,$14922.48
Scott,5,$160473.76
