Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,0,$0.00
Carver,0,$0.00
Sibley,0,$0.00
Swift,0,$0.00
Winona,0,$0.00
Fillmore,0,$0.00
Becker,0,$0.00
Hubbard,0,$0.00
Yellow Medicine,0,$0.00
Douglas,0,$0.00
Pope,0,$0.00
Lake of the Woods,0,$0.00
Beltrami,0,$0.00
Dakota,1,$19975.74
Rice,0,$0.00
Steele,0,$0.00
Blue Earth,1,$1663.54
Waseca,0,$0.00
Cottonwood,3,$16395.44
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,0,$0.00
Marshall,0,$0.00
Pennington,0,$0.00
Wadena,0,$0.00
Otter Tail,0,$0.00
Todd,0,$0.00
Morrison,3,$51714.35
Cass,0,$0.00
Murray,5,$136882.03
Wilkin,0,$0.00
Traverse,0,$0.00
Watonwan,1,$65065.73
Hennepin,1,$2968.89
Le Sueur,2,$12226.09
Kanabec,1,$27998.37
Isanti,0,$0.00
Pine,0,$0.00
Jackson,1,$7162.56
Big Stone,0,$0.00
Norman,0,$0.00
Houston,0,$0.00
Mower,1,$17755.33
Olmsted,1,$3884.06
Freeborn,0,$0.00
Dodge,0,$0.00
Meeker,1,$12949.36
Wright,0,$0.00
Lac qui Parle,0,$0.00
Kandiyohi,0,$0.00
Chippewa,0,$0.00
St. Louis,2,$12306.77
Nobles,5,$15300.27
Koochiching,0,$0.00
Goodhue,0,$0.00
Chisago,0,$0.00
Anoka,0,$0.00
Brown,2,$141764.72
Lyon,2,$5280.44
Rock,2,$8076.74
Pipestone,1,$3322.41
Washington,0,$0.00
Kittson,0,$0.00
Clearwater,0,$0.00
Polk,0,$0.00
Faribault,3,$16615.49
Stearns,1,$5906.46
Benton,0,$0.00
Mille Lacs,0,$0.00
Sherburne,0,$0.00
Ramsey,0,$0.00
Renville,0,$0.00
McLeod,0,$0.00
Carlton,0,$0.00
Lake,0,$0.00
Aitkin,0,$0.00
Martin,0,$0.00
Clay,0,$0.00
Mahnomen,0,$0.00
Wabasha,0,$0.00
Cook,0,$0.00
Nicollet,0,$0.00
Red Lake,0,$0.00
Itasca,0,$0.00
Crow Wing,2,$5770.04
Scott,0,$0.00
