Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,0,$0.00
Carver,1,$531.96
Sibley,0,$0.00
Swift,0,$0.00
Winona,0,$0.00
Fillmore,0,$0.00
Becker,0,$0.00
Hubbard,0,$0.00
Yellow Medicine,0,$0.00
Douglas,0,$0.00
Pope,0,$0.00
Lake of the Woods,0,$0.00
Beltrami,1,$7287.19
Dakota,0,$0.00
Rice,0,$0.00
Steele,0,$0.00
Blue Earth,0,$0.00
Waseca,0,$0.00
Cottonwood,0,$0.00
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,0,$0.00
Marshall,18,$191128.25
Pennington,1,$1000.00
Wadena,3,$23859.64
Otter Tail,1,$5670.27
Todd,1,$60839.61
Morrison,0,$0.00
Cass,3,$45014.61
Murray,0,$0.00
Wilkin,8,$25435.84
Traverse,2,$5584.25
Watonwan,0,$0.00
Hennepin,0,$0.00
Le Sueur,0,$0.00
Kanabec,0,$0.00
Isanti,0,$0.00
Pine,0,$0.00
Jackson,0,$0.00
Big Stone,0,$0.00
Norman,18,$187633.00
Houston,0,$0.00
Mower,0,$0.00
Olmsted,0,$0.00
Freeborn,0,$0.00
Dodge,0,$0.00
Meeker,0,$0.00
Wright,0,$0.00
Lac qui Parle,0,$0.00
Kandiyohi,1,$36279.27
Chippewa,2,$5343.90
St. Louis,3,$27586.09
Nobles,0,$0.00
Koochiching,0,$0.00
Goodhue,0,$0.00
Chisago,0,$0.00
Anoka,0,$0.00
Brown,0,$0.00
Lyon,0,$0.00
Rock,0,$0.00
Pipestone,0,$0.00
Washington,0,$0.00
Kittson,11,$55629.10
Clearwater,1,$12611.97
Polk,24,$86810.60
Faribault,0,$0.00
Stearns,6,$237522.19
Benton,0,$0.00
Mille Lacs,0,$0.00
Sherburne,1,$6961.43
Ramsey,0,$0.00
Renville,0,$0.00
McLeod,0,$0.00
Carlton,0,$0.00
Lake,0,$0.00
Aitkin,0,$0.00
Martin,0,$0.00
Clay,298,$6323430.13
Mahnomen,2,$11017.38
Wabasha,0,$0.00
Cook,0,$0.00
Nicollet,0,$0.00
Red Lake,0,$0.00
Itasca,1,$8947.70
Crow Wing,0,$0.00
Scott,0,$0.00
