Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,0,$0.00
Carver,0,$0.00
Sibley,1,$3482.95
Swift,0,$0.00
Winona,0,$0.00
Fillmore,12,$109071.02
Becker,0,$0.00
Hubbard,0,$0.00
Yellow Medicine,1,$4338.42
Douglas,0,$0.00
Pope,2,$17847.44
Lake of the Woods,0,$0.00
Beltrami,0,$0.00
Dakota,1,$5933.57
Rice,3,$28483.25
Steele,0,$0.00
Blue Earth,1,$3968.62
Waseca,0,$0.00
Cottonwood,0,$0.00
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,0,$0.00
Marshall,1,$842.93
Pennington,0,$0.00
Wadena,0,$0.00
Otter Tail,2,$40000.00
Todd,0,$0.00
Morrison,0,$0.00
Cass,1,$280.50
Murray,0,$0.00
Wilkin,1,$7725.05
Traverse,0,$0.00
Watonwan,0,$0.00
Hennepin,21,$115818.99
Le Sueur,0,$0.00
Kanabec,0,$0.00
Isanti,0,$0.00
Pine,0,$0.00
Jackson,0,$0.00
Big Stone,1,$2657.08
Norman,1,$582.00
Houston,1,$1801.46
Mower,4,$77863.99
Olmsted,2,$3835.09
Freeborn,0,$0.00
Dodge,0,$0.00
Meeker,0,$0.00
Wright,0,$0.00
Lac qui Parle,0,$0.00
Kandiyohi,0,$0.00
Chippewa,0,$0.00
St. Louis,0,$0.00
Nobles,0,$0.00
Koochiching,0,$0.00
Goodhue,0,$0.00
Chisago,0,$0.00
Anoka,0,$0.00
Brown,0,$0.00
Lyon,0,$0.00
Rock,0,$0.00
Pipestone,0,$0.00
Washington,0,$0.00
Kittson,0,$0.00
Clearwater,0,$0.00
Polk,0,$0.00
Faribault,1,$19992.71
Stearns,1,$417.12
Benton,0,$0.00
Mille Lacs,1,$4452.79
Sherburne,0,$0.00
Ramsey,2,$6256.88
Renville,0,$0.00
McLeod,2,$11733.16
Carlton,0,$0.00
Lake,0,$0.00
Aitkin,0,$0.00
Martin,0,$0.00
Clay,2,$1717.75
Mahnomen,0,$0.00
Wabasha,0,$0.00
Cook,0,$0.00
Nicollet,0,$0.00
Red Lake,0,$0.00
Itasca,1,$43862.82
Crow Wing,1,$34280.25
Scott,0,$0.00
