Name,Total Paid Claims,Total Claim Dollars Paid
Grant,0,$0.00
Stevens,0,$0.00
Carver,0,$0.00
Sibley,3,$16280.97
Swift,0,$0.00
Winona,1,$1740.17
Fillmore,1,$6373.49
Becker,0,$0.00
Hubbard,0,$0.00
Yellow Medicine,1,$26881.75
Douglas,0,$0.00
Pope,0,$0.00
Lake of the Woods,0,$0.00
Beltrami,0,$0.00
Dakota,14,$673350.34
Rice,5,$59121.43
Steele,3,$5319.30
Blue Earth,5,$162130.41
Waseca,0,$0.00
Cottonwood,1,$112272.75
Redwood,0,$0.00
Lincoln,0,$0.00
Roseau,0,$0.00
Marshall,3,$3000.00
Pennington,1,$2567.47
Wadena,0,$0.00
Otter Tail,0,$0.00
Todd,1,$4072.60
Morrison,8,$98837.26
Cass,0,$0.00
Murray,1,$17542.56
Wilkin,0,$0.00
Traverse,1,$4151.08
Watonwan,0,$0.00
Hennepin,19,$242031.45
Le Sueur,5,$19261.79
Kanabec,0,$0.00
Isanti,0,$0.00
Pine,0,$0.00
Jackson,0,$0.00
Big Stone,0,$0.00
Norman,0,$0.00
Houston,0,$0.00
Mower,1,$1922.22
Olmsted,11,$655283.23
Freeborn,2,$23755.16
Dodge,3,$94559.60
Meeker,0,$0.00
Wright,1,$2180.32
Lac qui Parle,1,$3939.76
Kandiyohi,0,$0.00
Chippewa,3,$136042.05
St. Louis,3,$55504.81
Nobles,0,$0.00
Koochiching,0,$0.00
Goodhue,18,$493744.69
Chisago,3,$15764.68
Anoka,4,$36416.17
Brown,2,$5500.21
Lyon,1,$738.25
Rock,0,$0.00
Pipestone,2,$132757.23
Washington,18,$379765.75
Kittson,0,$0.00
Clearwater,0,$0.00
Polk,15,$170154.80
Faribault,0,$0.00
Stearns,3,$80232.71
Benton,0,$0.00
Mille Lacs,1,$14117.56
Sherburne,2,$12796.86
Ramsey,2,$15377.93
Renville,1,$4217.95
McLeod,0,$0.00
Carlton,0,$0.00
Lake,3,$654767.94
Aitkin,0,$0.00
Martin,0,$0.00
Clay,2,$65295.81
Mahnomen,0,$0.00
Wabasha,10,$300054.53
Cook,1,$35914.48
Nicollet,2,$43507.86
Red Lake,0,$0.00
Itasca,0,$0.00
Crow Wing,1,$4378.71
Scott,3,$7408.74
