Name,Total Paid Claims,Total Claim Dollars Paid
Wayne,0,$0.00
Reynolds,0,$0.00
Carter,0,$0.00
Newton,0,$0.00
Andrew,0,$0.00
Nodaway,0,$0.00
Scotland,0,$0.00
Knox,0,$0.00
Jasper,0,$0.00
Barton,0,$0.00
Worth,0,$0.00
Grundy,0,$0.00
Livingston,0,$0.00
Maries,0,$0.00
Miller,0,$0.00
Gasconade,0,$0.00
Osage,0,$0.00
Buchanan,0,$0.00
Platte,1,$2317.81
Stone,0,$0.00
Lewis,0,$0.00
Marion,0,$0.00
Lafayette,0,$0.00
Johnson,0,$0.00
Pike,4,$16222.23
Audrain,0,$0.00
Sullivan,0,$0.00
Mercer,0,$0.00
McDonald,15,$262251.05
Barry,0,$0.00
Ralls,0,$0.00
Scott,7,$247183.63
New Madrid,0,$0.00
St. Francois,3,$68616.87
Jefferson,3,$8939.49
Ste. Genevieve,0,$0.00
Iron,0,$0.00
Washington,0,$0.00
Perry,1,$113180.46
Lawrence,0,$0.00
Madison,1,$26577.70
Gentry,0,$0.00
Montgomery,0,$0.00
Clark,0,$0.00
Macon,0,$0.00
Adair,4,$253626.39
Cedar,0,$0.00
Polk,0,$0.00
Hickory,0,$0.00
Camden,1,$19555.90
St. Louis,10,$410694.76
Douglas,0,$0.00
Howell,0,$0.00
Chariton,0,$0.00
Morgan,0,$0.00
Benton,0,$0.00
Oregon,0,$0.00
Linn,0,$0.00
Randolph,0,$0.00
Monroe,0,$0.00
Warren,0,$0.00
Clay,0,$0.00
Harrison,0,$0.00
Dallas,0,$0.00
Greene,2,$16691.15
Daviess,0,$0.00
Saline,0,$0.00
Cooper,0,$0.00
Boone,0,$0.00
Dent,0,$0.00
Bates,0,$0.00
Henry,0,$0.00
Jackson,1,$58812.37
Texas,0,$0.00
Pettis,0,$0.00
Dade,0,$0.00
Christian,1,$4590.11
Moniteau,0,$0.00
Shelby,0,$0.00
St. Clair,0,$0.00
Crawford,0,$0.00
Carroll,0,$0.00
Caldwell,0,$0.00
Clinton,0,$0.00
DeKalb,0,$0.00
Taney,0,$0.00
Webster,0,$0.00
Putnam,0,$0.00
Butler,0,$0.00
Cape Girardeau,0,$0.00
Mississippi,0,$0.00
Lincoln,6,$92162.70
Schuyler,0,$0.00
Cass,1,$13183.40
Dunklin,0,$0.00
Ozark,0,$0.00
Bollinger,2,$179558.08
St. Charles,1,$20729.10
Franklin,1,$1524.64
Ripley,0,$0.00
Ray,0,$0.00
Holt,0,$0.00
Vernon,0,$0.00
Laclede,0,$0.00
Pulaski,0,$0.00
Phelps,0,$0.00
Wright,0,$0.00
Pemiscot,0,$0.00
Shannon,0,$0.00
Atchison,0,$0.00
St. Louis,3,$29165.05
Stoddard,0,$0.00
Callaway,0,$0.00
Cole,0,$0.00
Howard,0,$0.00
