Name,Total Paid Claims,Total Claim Dollars Paid
Wayne,0,$0.00
Reynolds,0,$0.00
Carter,0,$0.00
Newton,1,$632.97
Andrew,0,$0.00
Nodaway,0,$0.00
Scotland,0,$0.00
Knox,0,$0.00
Jasper,0,$0.00
Barton,0,$0.00
Worth,0,$0.00
Grundy,0,$0.00
Livingston,0,$0.00
Maries,0,$0.00
Miller,0,$0.00
Gasconade,0,$0.00
Osage,0,$0.00
Buchanan,0,$0.00
Platte,0,$0.00
Stone,0,$0.00
Lewis,0,$0.00
Marion,0,$0.00
Lafayette,0,$0.00
Johnson,0,$0.00
Pike,18,$29112.13
Audrain,0,$0.00
Sullivan,0,$0.00
Mercer,0,$0.00
McDonald,0,$0.00
Barry,0,$0.00
Ralls,0,$0.00
Scott,4,$4834.04
New Madrid,0,$0.00
St. Francois,2,$37719.79
Jefferson,13,$68999.55
Ste. Genevieve,2,$4774.66
Iron,1,$2982.55
Washington,2,$45011.98
Perry,0,$0.00
Lawrence,0,$0.00
Madison,1,$3230.40
Gentry,0,$0.00
Montgomery,0,$0.00
Clark,0,$0.00
Macon,0,$0.00
Adair,0,$0.00
Cedar,0,$0.00
Polk,0,$0.00
Hickory,0,$0.00
Camden,0,$0.00
St. Louis,5,$16458.24
Douglas,0,$0.00
Howell,0,$0.00
Chariton,0,$0.00
Morgan,0,$0.00
Benton,0,$0.00
Oregon,0,$0.00
Linn,0,$0.00
Randolph,0,$0.00
Monroe,0,$0.00
Warren,0,$0.00
Clay,2,$5329.36
Harrison,0,$0.00
Dallas,0,$0.00
Greene,0,$0.00
Daviess,0,$0.00
Saline,0,$0.00
Cooper,0,$0.00
Boone,3,$8432.21
Dent,0,$0.00
Bates,0,$0.00
Henry,0,$0.00
Jackson,1,$595.95
Texas,0,$0.00
Pettis,0,$0.00
Dade,0,$0.00
Christian,0,$0.00
Moniteau,0,$0.00
Shelby,0,$0.00
St. Clair,0,$0.00
Crawford,0,$0.00
Carroll,0,$0.00
Caldwell,0,$0.00
Clinton,0,$0.00
DeKalb,0,$0.00
Taney,0,$0.00
Webster,0,$0.00
Putnam,0,$0.00
Butler,2,$15250.00
Cape Girardeau,19,$217800.24
Mississippi,18,$125904.23
Lincoln,15,$27972.68
Schuyler,0,$0.00
Cass,0,$0.00
Dunklin,0,$0.00
Ozark,0,$0.00
Bollinger,11,$183564.52
St. Charles,31,$234054.60
Franklin,4,$17329.49
Ripley,2,$1506.99
Ray,0,$0.00
Holt,1,$3088.81
Vernon,0,$0.00
Laclede,0,$0.00
Pulaski,0,$0.00
Phelps,13,$110994.93
Wright,0,$0.00
Pemiscot,10,$73406.79
Shannon,1,$12603.17
Atchison,0,$0.00
St. Louis,0,$0.00
Stoddard,1,$3901.10
Callaway,1,$1776.46
Cole,2,$44336.74
Howard,0,$0.00
