Name,Total Paid Claims,Total Claim Dollars Paid
Wayne,0,$0.00
Reynolds,0,$0.00
Carter,0,$0.00
Newton,4,$7259.04
Andrew,1,$276.00
Nodaway,0,$0.00
Scotland,0,$0.00
Knox,0,$0.00
Jasper,1,$3405.42
Barton,2,$23416.84
Worth,0,$0.00
Grundy,0,$0.00
Livingston,0,$0.00
Maries,0,$0.00
Miller,1,$6466.60
Gasconade,26,$832639.59
Osage,7,$58326.46
Buchanan,3,$10696.58
Platte,0,$0.00
Stone,0,$0.00
Lewis,2,$13428.17
Marion,52,$233166.95
Lafayette,0,$0.00
Johnson,0,$0.00
Pike,17,$44965.81
Audrain,0,$0.00
Sullivan,0,$0.00
Mercer,0,$0.00
McDonald,0,$0.00
Barry,1,$3814.15
Ralls,0,$0.00
Scott,8,$21820.89
New Madrid,12,$73326.27
St. Francois,0,$0.00
Jefferson,81,$538540.16
Ste. Genevieve,78,$410483.16
Iron,0,$0.00
Washington,2,$16164.42
Perry,1,$2816.73
Lawrence,0,$0.00
Madison,13,$54278.73
Gentry,0,$0.00
Montgomery,0,$0.00
Clark,0,$0.00
Macon,0,$0.00
Adair,0,$0.00
Cedar,0,$0.00
Polk,0,$0.00
Hickory,0,$0.00
Camden,0,$0.00
St. Louis,264,$1545298.32
Douglas,0,$0.00
Howell,0,$0.00
Chariton,1,$360.79
Morgan,0,$0.00
Benton,3,$11681.50
Oregon,4,$17821.35
Linn,0,$0.00
Randolph,0,$0.00
Monroe,0,$0.00
Warren,6,$65412.38
Clay,4,$16122.46
Harrison,0,$0.00
Dallas,0,$0.00
Greene,0,$0.00
Daviess,0,$0.00
Saline,0,$0.00
Cooper,0,$0.00
Boone,0,$0.00
Dent,0,$0.00
Bates,0,$0.00
Henry,0,$0.00
Jackson,53,$834665.76
Texas,0,$0.00
Pettis,1,$750.40
Dade,0,$0.00
Christian,0,$0.00
Moniteau,0,$0.00
Shelby,0,$0.00
St. Clair,0,$0.00
Crawford,0,$0.00
Carroll,0,$0.00
Caldwell,0,$0.00
Clinton,0,$0.00
DeKalb,0,$0.00
Taney,0,$0.00
Webster,0,$0.00
Putnam,0,$0.00
Butler,0,$0.00
Cape Girardeau,189,$3249740.75
Mississippi,0,$0.00
Lincoln,61,$331042.98
Schuyler,0,$0.00
Cass,22,$151567.25
Dunklin,0,$0.00
Ozark,0,$0.00
Bollinger,0,$0.00
St. Charles,960,$8594202.32
Franklin,5,$49981.61
Ripley,0,$0.00
Ray,0,$0.00
Holt,0,$0.00
Vernon,0,$0.00
Laclede,0,$0.00
Pulaski,0,$0.00
Phelps,1,$1061.42
Wright,0,$0.00
Pemiscot,0,$0.00
Shannon,0,$0.00
Atchison,0,$0.00
St. Louis,16,$85586.91
Stoddard,0,$0.00
Callaway,20,$162412.95
Cole,26,$228305.91
Howard,3,$9367.34
