Name,Total Paid Claims,Total Claim Dollars Paid
Wayne,0,$0.00
Reynolds,0,$0.00
Carter,5,$150808.58
Newton,0,$0.00
Andrew,0,$0.00
Nodaway,0,$0.00
Scotland,0,$0.00
Knox,0,$0.00
Jasper,0,$0.00
Barton,0,$0.00
Worth,0,$0.00
Grundy,0,$0.00
Livingston,0,$0.00
Maries,0,$0.00
Miller,0,$0.00
Gasconade,0,$0.00
Osage,1,$4001.48
Buchanan,1,$3204.78
Platte,0,$0.00
Stone,0,$0.00
Lewis,2,$5897.30
Marion,3,$50391.48
Lafayette,0,$0.00
Johnson,7,$24962.23
Pike,36,$297688.66
Audrain,0,$0.00
Sullivan,0,$0.00
Mercer,0,$0.00
McDonald,0,$0.00
Barry,0,$0.00
Ralls,3,$19600.87
Scott,2,$8561.33
New Madrid,34,$1103909.36
St. Francois,0,$0.00
Jefferson,9,$113968.35
Ste. Genevieve,0,$0.00
Iron,0,$0.00
Washington,1,$11469.37
Perry,0,$0.00
Lawrence,0,$0.00
Madison,0,$0.00
Gentry,0,$0.00
Montgomery,0,$0.00
Clark,3,$104779.75
Macon,0,$0.00
Adair,0,$0.00
Cedar,0,$0.00
Polk,0,$0.00
Hickory,0,$0.00
Camden,0,$0.00
St. Louis,19,$459908.35
Douglas,0,$0.00
Howell,0,$0.00
Chariton,0,$0.00
Morgan,0,$0.00
Benton,0,$0.00
Oregon,0,$0.00
Linn,2,$24379.38
Randolph,0,$0.00
Monroe,0,$0.00
Warren,0,$0.00
Clay,0,$0.00
Harrison,0,$0.00
Dallas,0,$0.00
Greene,0,$0.00
Daviess,0,$0.00
Saline,0,$0.00
Cooper,0,$0.00
Boone,2,$43904.55
Dent,0,$0.00
Bates,0,$0.00
Henry,0,$0.00
Jackson,1,$5657.09
Texas,0,$0.00
Pettis,1,$20873.36
Dade,0,$0.00
Christian,0,$0.00
Moniteau,0,$0.00
Shelby,0,$0.00
St. Clair,0,$0.00
Crawford,0,$0.00
Carroll,0,$0.00
Caldwell,0,$0.00
Clinton,1,$1992.84
DeKalb,0,$0.00
Taney,0,$0.00
Webster,0,$0.00
Putnam,0,$0.00
Butler,2,$11202.74
Cape Girardeau,0,$0.00
Mississippi,0,$0.00
Lincoln,27,$184496.03
Schuyler,0,$0.00
Cass,1,$1235.59
Dunklin,2,$85627.95
Ozark,0,$0.00
Bollinger,0,$0.00
St. Charles,36,$832201.89
Franklin,2,$7718.91
Ripley,0,$0.00
Ray,0,$0.00
Holt,0,$0.00
Vernon,0,$0.00
Laclede,0,$0.00
Pulaski,0,$0.00
Phelps,0,$0.00
Wright,0,$0.00
Pemiscot,0,$0.00
Shannon,0,$0.00
Atchison,1,$1047.08
St. Louis,1,$1341.16
Stoddard,1,$6435.07
Callaway,2,$4760.76
Cole,1,$80706.31
Howard,0,$0.00
