Name,Total Paid Claims,Total Claim Dollars Paid
Wayne,0,$0.00
Reynolds,0,$0.00
Carter,0,$0.00
Newton,0,$0.00
Andrew,1,$19902.65
Nodaway,0,$0.00
Scotland,0,$0.00
Knox,0,$0.00
Jasper,0,$0.00
Barton,0,$0.00
Worth,0,$0.00
Grundy,0,$0.00
Livingston,0,$0.00
Maries,0,$0.00
Miller,0,$0.00
Gasconade,0,$0.00
Osage,0,$0.00
Buchanan,0,$0.00
Platte,0,$0.00
Stone,1,$21158.61
Lewis,0,$0.00
Marion,3,$9381.73
Lafayette,0,$0.00
Johnson,0,$0.00
Pike,16,$166103.86
Audrain,0,$0.00
Sullivan,0,$0.00
Mercer,0,$0.00
McDonald,11,$165392.59
Barry,0,$0.00
Ralls,0,$0.00
Scott,1,$7865.01
New Madrid,0,$0.00
St. Francois,2,$87932.15
Jefferson,4,$41592.99
Ste. Genevieve,0,$0.00
Iron,0,$0.00
Washington,0,$0.00
Perry,0,$0.00
Lawrence,0,$0.00
Madison,0,$0.00
Gentry,0,$0.00
Montgomery,0,$0.00
Clark,0,$0.00
Macon,0,$0.00
Adair,0,$0.00
Cedar,0,$0.00
Polk,0,$0.00
Hickory,0,$0.00
Camden,0,$0.00
St. Louis,3,$26028.03
Douglas,0,$0.00
Howell,0,$0.00
Chariton,0,$0.00
Morgan,1,$10202.89
Benton,0,$0.00
Oregon,0,$0.00
Linn,0,$0.00
Randolph,0,$0.00
Monroe,0,$0.00
Warren,0,$0.00
Clay,0,$0.00
Harrison,0,$0.00
Dallas,0,$0.00
Greene,1,$3696.39
Daviess,0,$0.00
Saline,0,$0.00
Cooper,0,$0.00
Boone,0,$0.00
Dent,0,$0.00
Bates,1,$11475.79
Henry,0,$0.00
Jackson,17,$1123133.35
Texas,0,$0.00
Pettis,0,$0.00
Dade,0,$0.00
Christian,0,$0.00
Moniteau,0,$0.00
Shelby,0,$0.00
St. Clair,0,$0.00
Crawford,0,$0.00
Carroll,0,$0.00
Caldwell,0,$0.00
Clinton,0,$0.00
DeKalb,0,$0.00
Taney,0,$0.00
Webster,0,$0.00
Putnam,0,$0.00
Butler,2,$21478.37
Cape Girardeau,1,$9827.23
Mississippi,0,$0.00
Lincoln,37,$138538.71
Schuyler,0,$0.00
Cass,6,$139519.58
Dunklin,1,$7518.33
Ozark,0,$0.00
Bollinger,0,$0.00
St. Charles,26,$597086.70
Franklin,0,$0.00
Ripley,0,$0.00
Ray,0,$0.00
Holt,0,$0.00
Vernon,0,$0.00
Laclede,0,$0.00
Pulaski,0,$0.00
Phelps,0,$0.00
Wright,0,$0.00
Pemiscot,0,$0.00
Shannon,0,$0.00
Atchison,0,$0.00
St. Louis,0,$0.00
Stoddard,0,$0.00
Callaway,0,$0.00
Cole,0,$0.00
Howard,0,$0.00
