Name,Total Paid Claims,Total Claim Dollars Paid
Alexander,1,$2157.06
Union,0,$0.00
Warren,0,$0.00
McDonough,1,$10658.28
Piatt,0,$0.00
McLean,1,$28314.58
Whiteside,2,$66420.52
Kane,6,$162263.47
DuPage,8,$113101.81
Madison,12,$170323.49
Jersey,3,$6488.74
White,0,$0.00
Gallatin,0,$0.00
Champaign,7,$44458.10
Ford,0,$0.00
Douglas,0,$0.00
Edgar,0,$0.00
Boone,3,$18376.60
Winnebago,6,$21130.44
Putnam,2,$34684.96
LaSalle,8,$49350.99
Marion,1,$5690.07
Clay,0,$0.00
Will,5,$68770.78
Effingham,0,$0.00
Fayette,0,$0.00
Cumberland,0,$0.00
St. Clair,2,$16271.34
Clinton,0,$0.00
Washington,0,$0.00
Perry,1,$5367.62
Stark,0,$0.00
Henry,5,$18711.93
Marshall,4,$50248.62
Peoria,110,$1951091.59
Bureau,2,$6317.17
Lee,0,$0.00
Coles,0,$0.00
DeKalb,0,$0.00
Kendall,3,$24715.41
De Witt,0,$0.00
Logan,0,$0.00
Menard,0,$0.00
Randolph,1,$1226.29
Jackson,3,$82716.28
Woodford,20,$322390.30
Livingston,0,$0.00
Fulton,8,$210196.94
Henderson,0,$0.00
Montgomery,0,$0.00
Greene,0,$0.00
Pike,2,$6077.04
Cass,0,$0.00
Brown,1,$12668.41
Morgan,5,$42422.94
Macoupin,0,$0.00
Bond,0,$0.00
Wayne,0,$0.00
Sangamon,0,$0.00
Pulaski,0,$0.00
Massac,0,$0.00
Hamilton,0,$0.00
Edwards,0,$0.00
Shelby,0,$0.00
Macon,1,$3419.38
Christian,0,$0.00
Cook,81,$602585.08
Mercer,0,$0.00
Vermilion,1,$33644.38
Wabash,0,$0.00
Lawrence,0,$0.00
McHenry,8,$140566.63
Tazewell,3,$33564.29
Franklin,0,$0.00
Jefferson,0,$0.00
Ogle,4,$37148.57
Hancock,3,$44966.77
Schuyler,0,$0.00
Jasper,0,$0.00
Clark,0,$0.00
Kankakee,19,$191752.83
Mason,13,$135951.21
Richland,0,$0.00
Saline,0,$0.00
Hardin,0,$0.00
Pope,0,$0.00
Monroe,1,$13738.04
Stephenson,1,$3116.98
Rock Island,24,$140045.97
Adams,0,$0.00
Iroquois,11,$89056.73
Johnson,0,$0.00
Knox,0,$0.00
Calhoun,6,$40514.07
Scott,0,$0.00
Carroll,1,$33789.17
Grundy,3,$33685.49
Jo Daviess,0,$0.00
Williamson,5,$68300.21
Crawford,1,$5680.07
Lake,32,$613349.69
Moultrie,1,$903.73
