Name,Total Paid Claims,Total Claim Dollars Paid
Alexander,7,$164604.30
Union,2,$6193.39
Warren,0,$0.00
McDonough,0,$0.00
Piatt,0,$0.00
McLean,0,$0.00
Whiteside,2,$7263.44
Kane,1,$3568.22
DuPage,6,$68750.06
Madison,19,$249051.71
Jersey,4,$75539.02
White,1,$2332.55
Gallatin,0,$0.00
Champaign,1,$3271.10
Ford,0,$0.00
Douglas,0,$0.00
Edgar,0,$0.00
Boone,2,$14358.56
Winnebago,0,$0.00
Putnam,0,$0.00
LaSalle,0,$0.00
Marion,0,$0.00
Clay,0,$0.00
Will,0,$0.00
Effingham,0,$0.00
Fayette,0,$0.00
Cumberland,0,$0.00
St. Clair,10,$79860.63
Clinton,0,$0.00
Washington,0,$0.00
Perry,0,$0.00
Stark,0,$0.00
Henry,0,$0.00
Marshall,1,$968.78
Peoria,9,$19550.61
Bureau,0,$0.00
Lee,0,$0.00
Coles,0,$0.00
DeKalb,0,$0.00
Kendall,0,$0.00
De Witt,0,$0.00
Logan,0,$0.00
Menard,1,$7131.82
Randolph,3,$43119.03
Jackson,1,$310.05
Woodford,0,$0.00
Livingston,1,$9224.12
Fulton,0,$0.00
Henderson,2,$10552.45
Montgomery,0,$0.00
Greene,0,$0.00
Pike,0,$0.00
Cass,3,$31291.30
Brown,1,$1623.44
Morgan,0,$0.00
Macoupin,1,$21625.98
Bond,0,$0.00
Wayne,0,$0.00
Sangamon,2,$52945.35
Pulaski,0,$0.00
Massac,0,$0.00
Hamilton,0,$0.00
Edwards,0,$0.00
Shelby,0,$0.00
Macon,0,$0.00
Christian,0,$0.00
Cook,45,$584208.22
Mercer,0,$0.00
Vermilion,0,$0.00
Wabash,0,$0.00
Lawrence,0,$0.00
McHenry,0,$0.00
Tazewell,3,$17616.03
Franklin,0,$0.00
Jefferson,0,$0.00
Ogle,0,$0.00
Hancock,0,$0.00
Schuyler,0,$0.00
Jasper,0,$0.00
Clark,2,$2611.03
Kankakee,1,$2027.86
Mason,4,$40613.06
Richland,0,$0.00
Saline,0,$0.00
Hardin,0,$0.00
Pope,0,$0.00
Monroe,1,$181561.38
Stephenson,0,$0.00
Rock Island,4,$36552.02
Adams,0,$0.00
Iroquois,3,$64321.69
Johnson,0,$0.00
Knox,0,$0.00
Calhoun,1,$766.85
Scott,0,$0.00
Carroll,0,$0.00
Grundy,1,$35155.34
Jo Daviess,0,$0.00
Williamson,0,$0.00
Crawford,0,$0.00
Lake,3,$9455.30
Moultrie,0,$0.00
