Name,Total Paid Claims,Total Claim Dollars Paid
Alexander,0,$0.00
Union,0,$0.00
Warren,0,$0.00
McDonough,0,$0.00
Piatt,0,$0.00
McLean,0,$0.00
Whiteside,0,$0.00
Kane,7,$33196.53
DuPage,541,$6524623.57
Madison,0,$0.00
Jersey,0,$0.00
White,0,$0.00
Gallatin,0,$0.00
Champaign,4,$19275.53
Ford,0,$0.00
Douglas,0,$0.00
Edgar,0,$0.00
Boone,0,$0.00
Winnebago,0,$0.00
Putnam,0,$0.00
LaSalle,0,$0.00
Marion,0,$0.00
Clay,0,$0.00
Will,1,$744.64
Effingham,0,$0.00
Fayette,0,$0.00
Cumberland,0,$0.00
St. Clair,0,$0.00
Clinton,0,$0.00
Washington,0,$0.00
Perry,0,$0.00
Stark,0,$0.00
Henry,1,$144.60
Marshall,0,$0.00
Peoria,0,$0.00
Bureau,1,$16100.00
Lee,0,$0.00
Coles,0,$0.00
DeKalb,2,$5372.69
Kendall,1,$414.38
De Witt,0,$0.00
Logan,0,$0.00
Menard,0,$0.00
Randolph,0,$0.00
Jackson,0,$0.00
Woodford,0,$0.00
Livingston,0,$0.00
Fulton,0,$0.00
Henderson,0,$0.00
Montgomery,0,$0.00
Greene,0,$0.00
Pike,0,$0.00
Cass,0,$0.00
Brown,0,$0.00
Morgan,0,$0.00
Macoupin,0,$0.00
Bond,0,$0.00
Wayne,0,$0.00
Sangamon,0,$0.00
Pulaski,0,$0.00
Massac,0,$0.00
Hamilton,1,$26900.00
Edwards,0,$0.00
Shelby,0,$0.00
Macon,0,$0.00
Christian,0,$0.00
Cook,733,$8537147.12
Mercer,0,$0.00
Vermilion,0,$0.00
Wabash,0,$0.00
Lawrence,0,$0.00
McHenry,1,$12664.00
Tazewell,0,$0.00
Franklin,0,$0.00
Jefferson,0,$0.00
Ogle,1,$10445.00
Hancock,0,$0.00
Schuyler,0,$0.00
Jasper,0,$0.00
Clark,0,$0.00
Kankakee,1,$751.60
Mason,0,$0.00
Richland,0,$0.00
Saline,0,$0.00
Hardin,0,$0.00
Pope,0,$0.00
Monroe,0,$0.00
Stephenson,0,$0.00
Rock Island,0,$0.00
Adams,0,$0.00
Iroquois,0,$0.00
Johnson,0,$0.00
Knox,0,$0.00
Calhoun,0,$0.00
Scott,0,$0.00
Carroll,0,$0.00
Grundy,0,$0.00
Jo Daviess,0,$0.00
Williamson,0,$0.00
Crawford,0,$0.00
Lake,19,$88708.23
Moultrie,0,$0.00
