Name,Total Paid Claims,Total Claim Dollars Paid
Alexander,0,$0.00
Union,0,$0.00
Warren,0,$0.00
McDonough,0,$0.00
Piatt,0,$0.00
McLean,0,$0.00
Whiteside,0,$0.00
Kane,1,$181.05
DuPage,3,$20925.66
Madison,1,$3677.15
Jersey,0,$0.00
White,0,$0.00
Gallatin,0,$0.00
Champaign,0,$0.00
Ford,0,$0.00
Douglas,0,$0.00
Edgar,0,$0.00
Boone,0,$0.00
Winnebago,1,$24995.34
Putnam,0,$0.00
LaSalle,0,$0.00
Marion,0,$0.00
Clay,0,$0.00
Will,4,$7722.17
Effingham,0,$0.00
Fayette,0,$0.00
Cumberland,0,$0.00
St. Clair,72,$1719397.72
Clinton,0,$0.00
Washington,1,$40893.39
Perry,1,$5807.17
Stark,0,$0.00
Henry,0,$0.00
Marshall,0,$0.00
Peoria,2,$34550.79
Bureau,0,$0.00
Lee,0,$0.00
Coles,0,$0.00
DeKalb,0,$0.00
Kendall,0,$0.00
De Witt,0,$0.00
Logan,0,$0.00
Menard,0,$0.00
Randolph,0,$0.00
Jackson,0,$0.00
Woodford,0,$0.00
Livingston,0,$0.00
Fulton,0,$0.00
Henderson,0,$0.00
Montgomery,0,$0.00
Greene,0,$0.00
Pike,0,$0.00
Cass,0,$0.00
Brown,0,$0.00
Morgan,0,$0.00
Macoupin,0,$0.00
Bond,0,$0.00
Wayne,0,$0.00
Sangamon,1,$4981.40
Pulaski,0,$0.00
Massac,0,$0.00
Hamilton,0,$0.00
Edwards,0,$0.00
Shelby,0,$0.00
Macon,0,$0.00
Christian,1,$3767.49
Cook,11,$495920.96
Mercer,0,$0.00
Vermilion,0,$0.00
Wabash,0,$0.00
Lawrence,0,$0.00
McHenry,0,$0.00
Tazewell,0,$0.00
Franklin,0,$0.00
Jefferson,0,$0.00
Ogle,1,$14657.91
Hancock,0,$0.00
Schuyler,0,$0.00
Jasper,1,$32000.00
Clark,0,$0.00
Kankakee,0,$0.00
Mason,0,$0.00
Richland,0,$0.00
Saline,2,$6036.06
Hardin,0,$0.00
Pope,0,$0.00
Monroe,1,$28329.58
Stephenson,13,$524161.70
Rock Island,0,$0.00
Adams,0,$0.00
Iroquois,0,$0.00
Johnson,0,$0.00
Knox,0,$0.00
Calhoun,0,$0.00
Scott,0,$0.00
Carroll,0,$0.00
Grundy,0,$0.00
Jo Daviess,0,$0.00
Williamson,0,$0.00
Crawford,0,$0.00
Lake,6,$72079.89
Moultrie,0,$0.00
