Name,Total Paid Claims,Total Claim Dollars Paid
Lexington,23,$272662.03
Saluda,0,$0.00
Aiken,0,$0.00
Edgefield,0,$0.00
Charleston,193,$591909.90
Anderson,0,$0.00
Abbeville,0,$0.00
Pickens,0,$0.00
Florence,4,$21986.28
Sumter,1,$3761.86
Colleton,6,$38840.05
Allendale,0,$0.00
Bamberg,0,$0.00
Williamsburg,0,$0.00
Marion,5,$47034.06
Lee,0,$0.00
Clarendon,0,$0.00
Berkeley,7,$32294.05
Horry,543,$2677908.07
Dillon,0,$0.00
Beaufort,19,$46983.87
Jasper,0,$0.00
Calhoun,0,$0.00
Union,0,$0.00
Fairfield,0,$0.00
York,0,$0.00
Darlington,4,$2476.20
Kershaw,1,$4742.87
Lancaster,0,$0.00
Chesterfield,0,$0.00
Georgetown,301,$1749255.28
Newberry,1,$1694.05
Greenwood,0,$0.00
Laurens,0,$0.00
Greenville,2,$10963.26
Oconee,0,$0.00
Richland,8,$37030.15
Orangeburg,0,$0.00
Barnwell,0,$0.00
Spartanburg,0,$0.00
Marlboro,0,$0.00
McCormick,0,$0.00
Chester,0,$0.00
Cherokee,0,$0.00
Hampton,0,$0.00
Dorchester,6,$7531.63
