Name,Total Paid Claims,Total Claim Dollars Paid
Lexington,5,$16406.73
Saluda,0,$0.00
Aiken,0,$0.00
Edgefield,0,$0.00
Charleston,8,$67843.04
Anderson,0,$0.00
Abbeville,0,$0.00
Pickens,3,$12742.45
Florence,0,$0.00
Sumter,0,$0.00
Colleton,2,$7150.64
Allendale,0,$0.00
Bamberg,3,$20680.05
Williamsburg,0,$0.00
Marion,0,$0.00
Lee,0,$0.00
Clarendon,0,$0.00
Berkeley,2,$2400.02
Horry,20,$300726.46
Dillon,0,$0.00
Beaufort,3,$9528.00
Jasper,0,$0.00
Calhoun,0,$0.00
Union,0,$0.00
Fairfield,4,$22864.17
York,1,$525.59
Darlington,1,$2716.00
Kershaw,2,$11672.95
Lancaster,0,$0.00
Chesterfield,0,$0.00
Georgetown,8,$176634.58
Newberry,1,$2832.46
Greenwood,0,$0.00
Laurens,0,$0.00
Greenville,21,$143431.63
Oconee,0,$0.00
Richland,3,$5513.67
Orangeburg,3,$313488.93
Barnwell,0,$0.00
Spartanburg,7,$40916.01
Marlboro,0,$0.00
McCormick,0,$0.00
Chester,0,$0.00
Cherokee,0,$0.00
Hampton,0,$0.00
Dorchester,5,$40046.13
