Name,Total Paid Claims,Total Claim Dollars Paid
Lexington,298,$12105983.12
Saluda,3,$5448.81
Aiken,2,$26889.26
Edgefield,0,$0.00
Charleston,1498,$27903659.78
Anderson,0,$0.00
Abbeville,0,$0.00
Pickens,0,$0.00
Florence,83,$1922827.17
Sumter,138,$6261665.46
Colleton,38,$527103.83
Allendale,0,$0.00
Bamberg,4,$108882.16
Williamsburg,40,$2714913.23
Marion,5,$115305.77
Lee,4,$49719.37
Clarendon,18,$275503.68
Berkeley,135,$2535353.36
Horry,613,$13681030.15
Dillon,2,$14238.10
Beaufort,30,$678559.98
Jasper,0,$0.00
Calhoun,0,$0.00
Union,0,$0.00
Fairfield,9,$321366.75
York,0,$0.00
Darlington,14,$252830.81
Kershaw,17,$227781.34
Lancaster,3,$35970.02
Chesterfield,0,$0.00
Georgetown,254,$11209612.84
Newberry,4,$89971.92
Greenwood,11,$299439.69
Laurens,0,$0.00
Greenville,5,$33666.94
Oconee,0,$0.00
Richland,680,$55817703.25
Orangeburg,29,$686996.04
Barnwell,0,$0.00
Spartanburg,1,$2834.25
Marlboro,0,$0.00
McCormick,0,$0.00
Chester,1,$22656.91
Cherokee,1,$1793.30
Hampton,0,$0.00
Dorchester,291,$8691510.16
