Name,Total Paid Claims,Total Claim Dollars Paid
Lexington,4,$6432.86
Saluda,0,$0.00
Aiken,0,$0.00
Edgefield,0,$0.00
Charleston,6043,$181078225.92
Anderson,1,$237244.03
Abbeville,0,$0.00
Pickens,5,$58886.08
Florence,3,$90593.06
Sumter,4,$162757.98
Colleton,13,$78813.20
Allendale,0,$0.00
Bamberg,0,$0.00
Williamsburg,3,$102490.32
Marion,3,$202692.37
Lee,0,$0.00
Clarendon,0,$0.00
Berkeley,27,$334482.09
Horry,2564,$117976879.97
Dillon,0,$0.00
Beaufort,19,$411790.09
Jasper,0,$0.00
Calhoun,1,$6366.80
Union,1,$40523.50
Fairfield,10,$68331.30
York,1,$32142.76
Darlington,3,$58913.39
Kershaw,7,$42690.04
Lancaster,1,$9946.98
Chesterfield,0,$0.00
Georgetown,1516,$57174991.30
Newberry,0,$0.00
Greenwood,0,$0.00
Laurens,0,$0.00
Greenville,4,$67251.83
Oconee,1,$1164.30
Richland,14,$448321.55
Orangeburg,0,$0.00
Barnwell,0,$0.00
Spartanburg,3,$20164.46
Marlboro,0,$0.00
McCormick,0,$0.00
Chester,1,$8077.77
Cherokee,0,$0.00
Hampton,0,$0.00
Dorchester,5,$105219.29
