Name,Total Paid Claims,Total Claim Dollars Paid
Lexington,5,$7544.24
Saluda,2,$8613.94
Aiken,1,$9455.69
Edgefield,0,$0.00
Charleston,1350,$39163408.00
Anderson,0,$0.00
Abbeville,0,$0.00
Pickens,0,$0.00
Florence,1,$1143.43
Sumter,0,$0.00
Colleton,44,$512393.79
Allendale,0,$0.00
Bamberg,0,$0.00
Williamsburg,1,$11583.38
Marion,0,$0.00
Lee,1,$462.20
Clarendon,0,$0.00
Berkeley,30,$550260.24
Horry,11,$288266.36
Dillon,0,$0.00
Beaufort,589,$14153050.87
Jasper,19,$509687.74
Calhoun,0,$0.00
Union,0,$0.00
Fairfield,0,$0.00
York,0,$0.00
Darlington,1,$2794.12
Kershaw,0,$0.00
Lancaster,0,$0.00
Chesterfield,0,$0.00
Georgetown,18,$637186.51
Newberry,1,$7656.60
Greenwood,0,$0.00
Laurens,1,$12360.10
Greenville,7,$77164.06
Oconee,0,$0.00
Richland,10,$73802.64
Orangeburg,1,$5570.98
Barnwell,0,$0.00
Spartanburg,0,$0.00
Marlboro,1,$8489.45
McCormick,0,$0.00
Chester,0,$0.00
Cherokee,0,$0.00
Hampton,0,$0.00
Dorchester,18,$779196.64
