Name,Total Paid Claims,Total Claim Dollars Paid
Lexington,0,$0.00
Saluda,0,$0.00
Aiken,0,$0.00
Edgefield,0,$0.00
Charleston,100,$1250098.36
Anderson,1,$2985.41
Abbeville,0,$0.00
Pickens,7,$192496.03
Florence,8,$168512.76
Sumter,0,$0.00
Colleton,4,$25058.18
Allendale,0,$0.00
Bamberg,0,$0.00
Williamsburg,0,$0.00
Marion,0,$0.00
Lee,0,$0.00
Clarendon,0,$0.00
Berkeley,3,$80514.17
Horry,29,$291873.07
Dillon,0,$0.00
Beaufort,1,$14825.41
Jasper,1,$4250.07
Calhoun,0,$0.00
Union,0,$0.00
Fairfield,0,$0.00
York,0,$0.00
Darlington,17,$253280.58
Kershaw,0,$0.00
Lancaster,0,$0.00
Chesterfield,0,$0.00
Georgetown,3,$7885.19
Newberry,1,$2001.60
Greenwood,0,$0.00
Laurens,0,$0.00
Greenville,68,$3166918.91
Oconee,2,$4063.43
Richland,6,$119875.90
Orangeburg,1,$34619.41
Barnwell,0,$0.00
Spartanburg,3,$45417.86
Marlboro,0,$0.00
McCormick,0,$0.00
Chester,0,$0.00
Cherokee,1,$17165.49
Hampton,0,$0.00
Dorchester,0,$0.00
