Name,Total Paid Claims,Total Claim Dollars Paid
Box Elder,7,$242681.35
Sanpete,0,$0.00
Millard,0,$0.00
San Juan,0,$0.00
Cache,1,$311.00
Wayne,0,$0.00
Juab,0,$0.00
Rich,0,$0.00
Duchesne,0,$0.00
Uintah,0,$0.00
Emery,0,$0.00
Utah,1,$11316.21
Salt Lake,10,$104403.18
Summit,1,$1213.92
Sevier,0,$0.00
Carbon,0,$0.00
Piute,0,$0.00
Daggett,0,$0.00
Garfield,0,$0.00
Wasatch,0,$0.00
Beaver,0,$0.00
Weber,6,$49652.87
Morgan,0,$0.00
Washington,0,$0.00
Iron,0,$0.00
Davis,1,$3544.04
Kane,0,$0.00
Grand,0,$0.00
Tooele,0,$0.00
