Name,Total Paid Claims,Total Claim Dollars Paid
Box Elder,0,$0.00
Sanpete,2,$2278.94
Millard,0,$0.00
San Juan,0,$0.00
Cache,0,$0.00
Wayne,0,$0.00
Juab,0,$0.00
Rich,0,$0.00
Duchesne,0,$0.00
Uintah,0,$0.00
Emery,0,$0.00
Utah,2,$1029.53
Salt Lake,3,$1585.25
Summit,0,$0.00
Sevier,0,$0.00
Carbon,0,$0.00
Piute,0,$0.00
Daggett,0,$0.00
Garfield,0,$0.00
Wasatch,0,$0.00
Beaver,0,$0.00
Weber,1,$434.18
Morgan,0,$0.00
Washington,2,$1489.36
Iron,0,$0.00
Davis,1,$828.60
Kane,0,$0.00
Grand,0,$0.00
Tooele,0,$0.00
