Name,Total Paid Claims,Total Claim Dollars Paid
Box Elder,0,$0.00
Sanpete,1,$38394.00
Millard,44,$677908.05
San Juan,0,$0.00
Cache,0,$0.00
Wayne,0,$0.00
Juab,0,$0.00
Rich,0,$0.00
Duchesne,2,$9196.34
Uintah,0,$0.00
Emery,0,$0.00
Utah,14,$216115.19
Salt Lake,44,$197525.40
Summit,5,$5048.68
Sevier,8,$32526.19
Carbon,0,$0.00
Piute,1,$3671.94
Daggett,0,$0.00
Garfield,0,$0.00
Wasatch,2,$10387.95
Beaver,1,$3446.94
Weber,4,$49971.01
Morgan,3,$3225.76
Washington,0,$0.00
Iron,0,$0.00
Davis,15,$117724.86
Kane,0,$0.00
Grand,0,$0.00
Tooele,0,$0.00
