Name,Total Paid Claims,Total Claim Dollars Paid
Box Elder,0,$0.00
Sanpete,0,$0.00
Millard,0,$0.00
San Juan,0,$0.00
Cache,0,$0.00
Wayne,0,$0.00
Juab,0,$0.00
Rich,0,$0.00
Duchesne,0,$0.00
Uintah,0,$0.00
Emery,0,$0.00
Utah,1,$2529.01
Salt Lake,2,$2730.40
Summit,0,$0.00
Sevier,0,$0.00
Carbon,0,$0.00
Piute,0,$0.00
Daggett,0,$0.00
Garfield,0,$0.00
Wasatch,0,$0.00
Beaver,0,$0.00
Weber,1,$468.23
Morgan,0,$0.00
Washington,1,$13590.74
Iron,2,$3444.00
Davis,3,$9992.41
Kane,1,$11190.74
Grand,0,$0.00
Tooele,0,$0.00
