Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,7,$2594.26
Somerset,1,$25.00
St. Mary's,1,$9523.56
Dorchester,1,$694.86
Howard,2,$2574.23
Frederick,2,$4552.20
Montgomery,3,$1626.63
Garrett,0,$0.00
Anne Arundel,5,$10097.97
Prince George's,2,$2880.12
Charles,2,$6351.62
Baltimore,7,$52595.01
Baltimore,8,$13827.34
Allegany,0,$0.00
Washington,1,$416.72
Queen Anne's,4,$4162.48
Talbot,3,$4646.24
Caroline,0,$0.00
Wicomico,0,$0.00
Carroll,0,$0.00
Cecil,0,$0.00
Kent,0,$0.00
Calvert,4,$2607.07
Harford,3,$31327.15
