Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,11,$25743.58
Somerset,49,$157309.19
St. Mary's,0,$0.00
Dorchester,0,$0.00
Howard,4,$17307.35
Frederick,4,$18681.98
Montgomery,5,$16894.46
Garrett,1,$10210.08
Anne Arundel,4,$20726.27
Prince George's,6,$19107.09
Charles,2,$9795.13
Baltimore,38,$1098707.04
Baltimore,78,$1143677.29
Allegany,4,$18570.86
Washington,36,$196647.64
Queen Anne's,0,$0.00
Talbot,0,$0.00
Caroline,0,$0.00
Wicomico,0,$0.00
Carroll,1,$1200.00
Cecil,1,$608.55
Kent,0,$0.00
Calvert,2,$9030.50
Harford,7,$50839.32
