Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,5,$25925.51
Somerset,4,$62982.75
St. Mary's,21,$511431.05
Dorchester,5,$80861.11
Howard,2,$12560.07
Frederick,0,$0.00
Montgomery,24,$175518.20
Garrett,0,$0.00
Anne Arundel,13,$84401.32
Prince George's,127,$2068730.47
Charles,6,$138748.97
Baltimore,6,$153863.28
Baltimore,9,$58353.37
Allegany,0,$0.00
Washington,0,$0.00
Queen Anne's,16,$308734.43
Talbot,4,$54705.61
Caroline,0,$0.00
Wicomico,1,$8611.61
Carroll,3,$10841.96
Cecil,20,$693990.80
Kent,1,$5362.04
Calvert,8,$293578.01
Harford,0,$0.00
