Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,6,$98487.18
Somerset,105,$1342524.87
St. Mary's,209,$6707058.46
Dorchester,621,$15649528.25
Howard,4,$16476.17
Frederick,4,$10082.22
Montgomery,6,$17942.59
Garrett,1,$9653.64
Anne Arundel,1290,$43210665.24
Prince George's,27,$251224.98
Charles,74,$3578116.43
Baltimore,135,$7756901.13
Baltimore,1314,$50608754.32
Allegany,0,$0.00
Washington,1,$38100.00
Queen Anne's,556,$12344461.00
Talbot,362,$10258271.18
Caroline,8,$169313.24
Wicomico,27,$456607.55
Carroll,5,$45001.57
Cecil,167,$6130892.28
Kent,203,$7352185.36
Calvert,209,$7046069.41
Harford,62,$2023658.25
