Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,1,$5470.46
Somerset,8,$141137.07
St. Mary's,0,$0.00
Dorchester,13,$293458.33
Howard,0,$0.00
Frederick,7,$52573.68
Montgomery,24,$294880.58
Garrett,1,$33005.67
Anne Arundel,6,$139639.93
Prince George's,29,$401342.39
Charles,7,$127246.96
Baltimore,12,$565854.39
Baltimore,4,$16440.37
Allegany,0,$0.00
Washington,1,$11122.54
Queen Anne's,6,$100354.84
Talbot,2,$95956.05
Caroline,0,$0.00
Wicomico,2,$29878.12
Carroll,1,$5607.95
Cecil,0,$0.00
Kent,0,$0.00
Calvert,2,$49262.78
Harford,1,$737.65
