Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,363,$2369525.37
Somerset,0,$0.00
St. Mary's,1,$64431.72
Dorchester,1,$1326.09
Howard,0,$0.00
Frederick,1,$6408.15
Montgomery,0,$0.00
Garrett,0,$0.00
Anne Arundel,4,$8270.22
Prince George's,2,$6385.18
Charles,1,$863.72
Baltimore,4,$26136.42
Baltimore,6,$13984.01
Allegany,0,$0.00
Washington,1,$6811.09
Queen Anne's,1,$1073.29
Talbot,4,$9349.87
Caroline,0,$0.00
Wicomico,2,$4385.45
Carroll,0,$0.00
Cecil,1,$26744.52
Kent,0,$0.00
Calvert,6,$51260.82
Harford,1,$344.38
