Name,Total Paid Claims,Total Claim Dollars Paid
Worcester,10,$38585.81
Somerset,2,$3152.59
St. Mary's,8,$174098.14
Dorchester,4,$51877.06
Howard,99,$7972460.85
Frederick,37,$434548.68
Montgomery,15,$110649.92
Garrett,1,$8338.12
Anne Arundel,30,$267277.06
Prince George's,43,$289558.41
Charles,15,$272947.08
Baltimore,67,$1264713.92
Baltimore,34,$482666.83
Allegany,4,$32092.95
Washington,7,$102875.71
Queen Anne's,4,$49025.38
Talbot,4,$102578.92
Caroline,0,$0.00
Wicomico,13,$791966.46
Carroll,9,$211892.68
Cecil,3,$80572.07
Kent,0,$0.00
Calvert,7,$58273.07
Harford,11,$372173.60
