Name,Total Paid Claims,Total Claim Dollars Paid
Owyhee,0,$0.00
Latah,0,$0.00
Ada,1,$1321.53
Twin Falls,0,$0.00
Oneida,0,$0.00
Cassia,0,$0.00
Clearwater,0,$0.00
Power,0,$0.00
Bingham,0,$0.00
Caribou,0,$0.00
Madison,0,$0.00
Jefferson,0,$0.00
Bonneville,0,$0.00
Clark,0,$0.00
Kootenai,0,$0.00
Benewah,0,$0.00
Boundary,0,$0.00
Valley,0,$0.00
Lemhi,1,$28470.66
Canyon,0,$0.00
Lewis,0,$0.00
Fremont,2,$43233.25
Boise,0,$0.00
Washington,0,$0.00
Custer,0,$0.00
Adams,0,$0.00
Elmore,0,$0.00
Camas,0,$0.00
Idaho,0,$0.00
Gem,0,$0.00
Blaine,15,$339109.87
Nez Perce,0,$0.00
Butte,0,$0.00
Bannock,1,$3359.72
Bear Lake,0,$0.00
Lincoln,0,$0.00
Payette,0,$0.00
Minidoka,0,$0.00
Shoshone,0,$0.00
Jerome,0,$0.00
Franklin,0,$0.00
Teton,1,$14064.49
Bonner,0,$0.00
Gooding,0,$0.00
