Name,Total Paid Claims,Total Claim Dollars Paid
Owyhee,0,$0.00
Latah,0,$0.00
Ada,0,$0.00
Twin Falls,0,$0.00
Oneida,0,$0.00
Cassia,0,$0.00
Clearwater,0,$0.00
Power,0,$0.00
Bingham,0,$0.00
Caribou,0,$0.00
Madison,0,$0.00
Jefferson,0,$0.00
Bonneville,0,$0.00
Clark,0,$0.00
Kootenai,1,$1851.12
Benewah,0,$0.00
Boundary,0,$0.00
Valley,0,$0.00
Lemhi,0,$0.00
Canyon,0,$0.00
Lewis,0,$0.00
Fremont,0,$0.00
Boise,0,$0.00
Washington,0,$0.00
Custer,0,$0.00
Adams,0,$0.00
Elmore,0,$0.00
Camas,0,$0.00
Idaho,0,$0.00
Gem,0,$0.00
Blaine,0,$0.00
Nez Perce,0,$0.00
Butte,0,$0.00
Bannock,0,$0.00
Bear Lake,0,$0.00
Lincoln,0,$0.00
Payette,0,$0.00
Minidoka,0,$0.00
Shoshone,0,$0.00
Jerome,0,$0.00
Franklin,0,$0.00
Teton,0,$0.00
Bonner,0,$0.00
Gooding,0,$0.00
