Name,Total Paid Claims,Total Claim Dollars Paid
Owyhee,0,$0.00
Latah,0,$0.00
Ada,18,$267508.89
Twin Falls,2,$8234.35
Oneida,0,$0.00
Cassia,0,$0.00
Clearwater,0,$0.00
Power,0,$0.00
Bingham,0,$0.00
Caribou,1,$8022.55
Madison,0,$0.00
Jefferson,0,$0.00
Bonneville,0,$0.00
Clark,0,$0.00
Kootenai,6,$69014.99
Benewah,1,$5318.61
Boundary,0,$0.00
Valley,0,$0.00
Lemhi,3,$81089.65
Canyon,3,$53112.51
Lewis,0,$0.00
Fremont,0,$0.00
Boise,1,$35644.71
Washington,7,$129175.24
Custer,0,$0.00
Adams,0,$0.00
Elmore,5,$45670.48
Camas,0,$0.00
Idaho,0,$0.00
Gem,0,$0.00
Blaine,117,$2611703.82
Nez Perce,0,$0.00
Butte,0,$0.00
Bannock,2,$3655.39
Bear Lake,0,$0.00
Lincoln,0,$0.00
Payette,1,$14206.05
Minidoka,2,$21553.80
Shoshone,0,$0.00
Jerome,0,$0.00
Franklin,0,$0.00
Teton,0,$0.00
Bonner,2,$5572.98
Gooding,0,$0.00
