Name,Total Paid Claims,Total Claim Dollars Paid
Owyhee,0,$0.00
Latah,1,$8571.91
Ada,7,$64441.79
Twin Falls,0,$0.00
Oneida,0,$0.00
Cassia,0,$0.00
Clearwater,0,$0.00
Power,0,$0.00
Bingham,15,$79663.84
Caribou,0,$0.00
Madison,1,$3799.60
Jefferson,8,$94213.43
Bonneville,1,$35048.68
Clark,0,$0.00
Kootenai,18,$234281.09
Benewah,5,$43877.13
Boundary,0,$0.00
Valley,0,$0.00
Lemhi,1,$750.00
Canyon,1,$1829.16
Lewis,0,$0.00
Fremont,0,$0.00
Boise,0,$0.00
Washington,8,$802547.78
Custer,1,$1902.49
Adams,1,$3500.00
Elmore,0,$0.00
Camas,0,$0.00
Idaho,0,$0.00
Gem,1,$1937.72
Blaine,20,$16835.73
Nez Perce,0,$0.00
Butte,0,$0.00
Bannock,0,$0.00
Bear Lake,0,$0.00
Lincoln,0,$0.00
Payette,7,$59509.11
Minidoka,2,$165737.59
Shoshone,5,$25802.26
Jerome,0,$0.00
Franklin,0,$0.00
Teton,0,$0.00
Bonner,10,$67829.51
Gooding,0,$0.00
