Name,Total Paid Claims,Total Claim Dollars Paid
Leelanau,0,$0.00
Benzie,0,$0.00
Alger,0,$0.00
Wayne,4,$21524.06
Chippewa,0,$0.00
Washtenaw,1,$4265.05
Hillsdale,0,$0.00
Lenawee,0,$0.00
Monroe,0,$0.00
Ogemaw,0,$0.00
Iosco,0,$0.00
Calhoun,0,$0.00
Branch,0,$0.00
Oceana,0,$0.00
Newaygo,0,$0.00
Mackinac,0,$0.00
Kalamazoo,2,$2440.86
St. Joseph,0,$0.00
Grand Traverse,2,$4394.26
Charlevoix,0,$0.00
Saginaw,13,$30025.48
Genesee,0,$0.00
Barry,0,$0.00
Allegan,0,$0.00
Iron,0,$0.00
Dickinson,1,$4753.49
Marquette,1,$4265.00
Wexford,0,$0.00
Manistee,0,$0.00
Van Buren,0,$0.00
Cass,0,$0.00
Ottawa,0,$0.00
Antrim,0,$0.00
Otsego,0,$0.00
Alpena,0,$0.00
Montmorency,0,$0.00
Shiawassee,0,$0.00
Alcona,0,$0.00
Oscoda,0,$0.00
Kalkaska,0,$0.00
Crawford,0,$0.00
Mecosta,0,$0.00
Luce,0,$0.00
Schoolcraft,0,$0.00
Jackson,0,$0.00
Livingston,0,$0.00
Eaton,1,$1460.00
Clare,0,$0.00
Isabella,0,$0.00
Lapeer,0,$0.00
Macomb,1,$1116.44
Arenac,0,$0.00
Lake,0,$0.00
Osceola,0,$0.00
Ontonagon,0,$0.00
Ionia,0,$0.00
Tuscola,0,$0.00
Bay,0,$0.00
Menominee,0,$0.00
Kent,1,$2096.60
Gratiot,0,$0.00
Roscommon,0,$0.00
Muskegon,0,$0.00
Missaukee,0,$0.00
Clinton,0,$0.00
Ingham,2,$9850.10
Cheboygan,0,$0.00
Gladwin,0,$0.00
Midland,0,$0.00
Presque Isle,0,$0.00
Delta,0,$0.00
Gogebic,0,$0.00
Emmet,0,$0.00
Sanilac,0,$0.00
Baraga,0,$0.00
Huron,0,$0.00
Mason,0,$0.00
Keweenaw,0,$0.00
Berrien,0,$0.00
Houghton,0,$0.00
Oakland,0,$0.00
Montcalm,0,$0.00
St. Clair,0,$0.00
