Name,Total Paid Claims,Total Claim Dollars Paid
Leelanau,0,$0.00
Benzie,0,$0.00
Alger,0,$0.00
Wayne,9,$54462.28
Chippewa,0,$0.00
Washtenaw,0,$0.00
Hillsdale,1,$8592.72
Lenawee,0,$0.00
Monroe,5,$14767.41
Ogemaw,0,$0.00
Iosco,0,$0.00
Calhoun,2,$13581.55
Branch,0,$0.00
Oceana,0,$0.00
Newaygo,1,$2394.89
Mackinac,0,$0.00
Kalamazoo,6,$45017.25
St. Joseph,14,$235195.17
Grand Traverse,0,$0.00
Charlevoix,0,$0.00
Saginaw,0,$0.00
Genesee,0,$0.00
Barry,3,$14362.05
Allegan,1,$1312.08
Iron,0,$0.00
Dickinson,0,$0.00
Marquette,0,$0.00
Wexford,0,$0.00
Manistee,0,$0.00
Van Buren,0,$0.00
Cass,0,$0.00
Ottawa,0,$0.00
Antrim,0,$0.00
Otsego,0,$0.00
Alpena,0,$0.00
Montmorency,0,$0.00
Shiawassee,0,$0.00
Alcona,0,$0.00
Oscoda,0,$0.00
Kalkaska,0,$0.00
Crawford,0,$0.00
Mecosta,1,$500.00
Luce,0,$0.00
Schoolcraft,0,$0.00
Jackson,1,$4922.70
Livingston,3,$14664.23
Eaton,1,$1049.30
Clare,0,$0.00
Isabella,0,$0.00
Lapeer,0,$0.00
Macomb,1,$1946.80
Arenac,3,$16874.62
Lake,3,$3988.12
Osceola,4,$51878.74
Ontonagon,0,$0.00
Ionia,1,$9552.93
Tuscola,0,$0.00
Bay,0,$0.00
Menominee,0,$0.00
Kent,1,$1721.00
Gratiot,0,$0.00
Roscommon,0,$0.00
Muskegon,1,$12880.00
Missaukee,0,$0.00
Clinton,0,$0.00
Ingham,2,$1314.26
Cheboygan,0,$0.00
Gladwin,0,$0.00
Midland,0,$0.00
Presque Isle,0,$0.00
Delta,0,$0.00
Gogebic,0,$0.00
Emmet,0,$0.00
Sanilac,2,$61447.00
Baraga,0,$0.00
Huron,0,$0.00
Mason,0,$0.00
Keweenaw,0,$0.00
Berrien,0,$0.00
Houghton,0,$0.00
Oakland,25,$151621.38
Montcalm,0,$0.00
St. Clair,0,$0.00
