Name,Total Paid Claims,Total Claim Dollars Paid
Leelanau,0,$0.00
Benzie,0,$0.00
Alger,0,$0.00
Wayne,1,$4635.79
Chippewa,0,$0.00
Washtenaw,7,$121274.07
Hillsdale,0,$0.00
Lenawee,2,$3080.67
Monroe,0,$0.00
Ogemaw,0,$0.00
Iosco,0,$0.00
Calhoun,4,$21797.02
Branch,0,$0.00
Oceana,0,$0.00
Newaygo,0,$0.00
Mackinac,0,$0.00
Kalamazoo,4,$39852.84
St. Joseph,2,$2411.47
Grand Traverse,0,$0.00
Charlevoix,0,$0.00
Saginaw,3,$4433.61
Genesee,23,$225647.02
Barry,1,$3836.99
Allegan,0,$0.00
Iron,0,$0.00
Dickinson,0,$0.00
Marquette,0,$0.00
Wexford,0,$0.00
Manistee,0,$0.00
Van Buren,0,$0.00
Cass,0,$0.00
Ottawa,1,$516.95
Antrim,0,$0.00
Otsego,0,$0.00
Alpena,0,$0.00
Montmorency,0,$0.00
Shiawassee,0,$0.00
Alcona,0,$0.00
Oscoda,0,$0.00
Kalkaska,0,$0.00
Crawford,0,$0.00
Mecosta,0,$0.00
Luce,1,$5510.94
Schoolcraft,0,$0.00
Jackson,0,$0.00
Livingston,2,$6694.68
Eaton,2,$12484.36
Clare,0,$0.00
Isabella,0,$0.00
Lapeer,1,$4165.72
Macomb,9,$205175.38
Arenac,0,$0.00
Lake,0,$0.00
Osceola,0,$0.00
Ontonagon,0,$0.00
Ionia,0,$0.00
Tuscola,0,$0.00
Bay,1,$348.97
Menominee,0,$0.00
Kent,15,$573641.16
Gratiot,0,$0.00
Roscommon,0,$0.00
Muskegon,0,$0.00
Missaukee,0,$0.00
Clinton,0,$0.00
Ingham,11,$161542.72
Cheboygan,0,$0.00
Gladwin,0,$0.00
Midland,0,$0.00
Presque Isle,0,$0.00
Delta,0,$0.00
Gogebic,0,$0.00
Emmet,0,$0.00
Sanilac,0,$0.00
Baraga,0,$0.00
Huron,0,$0.00
Mason,0,$0.00
Keweenaw,0,$0.00
Berrien,0,$0.00
Houghton,0,$0.00
Oakland,6,$38706.09
Montcalm,0,$0.00
St. Clair,6,$142181.14
