Name,Total Paid Claims,Total Claim Dollars Paid
Leelanau,1,$805.00
Benzie,1,$2950.00
Alger,0,$0.00
Wayne,327,$1416082.77
Chippewa,0,$0.00
Washtenaw,0,$0.00
Hillsdale,0,$0.00
Lenawee,2,$2387.36
Monroe,464,$2458529.00
Ogemaw,0,$0.00
Iosco,1,$915.00
Calhoun,1,$2689.39
Branch,0,$0.00
Oceana,1,$24600.00
Newaygo,2,$5902.08
Mackinac,0,$0.00
Kalamazoo,14,$116376.45
St. Joseph,5,$62011.60
Grand Traverse,0,$0.00
Charlevoix,0,$0.00
Saginaw,15,$37067.24
Genesee,52,$367153.57
Barry,33,$168855.27
Allegan,5,$25757.22
Iron,0,$0.00
Dickinson,0,$0.00
Marquette,3,$4262.99
Wexford,0,$0.00
Manistee,1,$493.72
Van Buren,2,$6447.59
Cass,0,$0.00
Ottawa,23,$512533.03
Antrim,0,$0.00
Otsego,0,$0.00
Alpena,1,$903.79
Montmorency,0,$0.00
Shiawassee,0,$0.00
Alcona,1,$2523.00
Oscoda,0,$0.00
Kalkaska,0,$0.00
Crawford,0,$0.00
Mecosta,0,$0.00
Luce,0,$0.00
Schoolcraft,0,$0.00
Jackson,0,$0.00
Livingston,1,$6939.15
Eaton,19,$76258.74
Clare,0,$0.00
Isabella,1,$1419.56
Lapeer,0,$0.00
Macomb,108,$360468.67
Arenac,2,$10981.02
Lake,2,$6990.62
Osceola,0,$0.00
Ontonagon,0,$0.00
Ionia,0,$0.00
Tuscola,7,$42709.64
Bay,2,$4491.00
Menominee,2,$5950.07
Kent,20,$61067.84
Gratiot,0,$0.00
Roscommon,0,$0.00
Muskegon,12,$137765.77
Missaukee,0,$0.00
Clinton,0,$0.00
Ingham,16,$30200.08
Cheboygan,0,$0.00
Gladwin,0,$0.00
Midland,0,$0.00
Presque Isle,0,$0.00
Delta,0,$0.00
Gogebic,0,$0.00
Emmet,0,$0.00
Sanilac,0,$0.00
Baraga,0,$0.00
Huron,0,$0.00
Mason,0,$0.00
Keweenaw,0,$0.00
Berrien,22,$299111.35
Houghton,0,$0.00
Oakland,2,$10704.96
Montcalm,0,$0.00
St. Clair,172,$819510.74
