Name,Total Paid Claims,Total Claim Dollars Paid
Leelanau,1,$19790.85
Benzie,1,$35000.00
Alger,0,$0.00
Wayne,13,$101395.80
Chippewa,0,$0.00
Washtenaw,0,$0.00
Hillsdale,0,$0.00
Lenawee,0,$0.00
Monroe,4,$27853.05
Ogemaw,0,$0.00
Iosco,13,$369079.89
Calhoun,1,$9672.01
Branch,0,$0.00
Oceana,0,$0.00
Newaygo,1,$32525.51
Mackinac,0,$0.00
Kalamazoo,2,$12716.86
St. Joseph,3,$82781.37
Grand Traverse,9,$99125.88
Charlevoix,2,$83023.25
Saginaw,164,$6919678.60
Genesee,2,$150726.93
Barry,11,$209595.07
Allegan,2,$231491.09
Iron,0,$0.00
Dickinson,0,$0.00
Marquette,1,$14936.85
Wexford,0,$0.00
Manistee,5,$43020.67
Van Buren,2,$6775.16
Cass,0,$0.00
Ottawa,16,$201331.70
Antrim,0,$0.00
Otsego,0,$0.00
Alpena,1,$16020.24
Montmorency,0,$0.00
Shiawassee,0,$0.00
Alcona,0,$0.00
Oscoda,0,$0.00
Kalkaska,0,$0.00
Crawford,0,$0.00
Mecosta,1,$13345.75
Luce,0,$0.00
Schoolcraft,1,$2009.88
Jackson,2,$19427.93
Livingston,1,$7918.61
Eaton,0,$0.00
Clare,0,$0.00
Isabella,0,$0.00
Lapeer,0,$0.00
Macomb,21,$430625.15
Arenac,32,$1407163.03
Lake,1,$47070.97
Osceola,2,$6808.75
Ontonagon,0,$0.00
Ionia,0,$0.00
Tuscola,4,$101528.41
Bay,16,$274474.84
Menominee,7,$54933.04
Kent,9,$203008.59
Gratiot,3,$28210.73
Roscommon,0,$0.00
Muskegon,16,$194346.12
Missaukee,0,$0.00
Clinton,2,$30683.63
Ingham,0,$0.00
Cheboygan,0,$0.00
Gladwin,10,$1372233.31
Midland,228,$19844702.33
Presque Isle,0,$0.00
Delta,3,$134764.09
Gogebic,0,$0.00
Emmet,0,$0.00
Sanilac,0,$0.00
Baraga,0,$0.00
Huron,6,$104316.50
Mason,0,$0.00
Keweenaw,0,$0.00
Berrien,1,$2532.72
Houghton,0,$0.00
Oakland,1,$2128.00
Montcalm,0,$0.00
St. Clair,43,$286847.22
