Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,0,$0.00
Hempstead,0,$0.00
Cross,6,$388424.70
Woodruff,17,$527241.65
Fulton,7,$52621.20
Izard,5,$126040.63
Faulkner,76,$1522895.43
Van Buren,1,$100557.71
Cleburne,1,$4352.12
Carroll,0,$0.00
Newton,0,$0.00
Pope,8,$344389.07
Baxter,3,$55291.83
Garland,7,$247654.56
Perry,0,$0.00
Independence,17,$317636.44
White,32,$819339.16
Drew,0,$0.00
Ashley,0,$0.00
Scott,1,$4018.45
Searcy,0,$0.00
Howard,0,$0.00
Johnson,0,$0.00
Madison,4,$104955.28
Monroe,72,$3435364.78
St. Francis,4,$74053.32
Clark,0,$0.00
Montgomery,1,$4773.20
Yell,0,$0.00
Calhoun,0,$0.00
Cleveland,0,$0.00
Craighead,4,$63444.36
Jackson,27,$809456.57
Nevada,0,$0.00
Bradley,0,$0.00
Grant,0,$0.00
Pulaski,117,$3324406.59
Arkansas,18,$626850.48
Phillips,22,$694099.65
Lonoke,16,$462791.97
Prairie,42,$2157883.61
Lawrence,17,$272903.37
Sharp,16,$289193.54
Hot Spring,0,$0.00
Conway,3,$34621.17
Benton,27,$700260.01
Crittenden,79,$2079642.33
Mississippi,7,$846513.86
Poinsett,4,$331887.74
Logan,1,$4262.40
Franklin,0,$0.00
Desha,10,$447903.17
Lincoln,3,$20656.01
Boone,6,$141173.13
Crawford,3,$27386.63
Pike,0,$0.00
Randolph,54,$1440754.47
Greene,5,$52619.94
Little River,0,$0.00
Union,0,$0.00
Marion,1,$7002.34
Polk,1,$20000.00
Sevier,1,$11216.12
Columbia,0,$0.00
Jefferson,11,$86613.22
Sebastian,19,$588578.06
Clay,33,$1143783.57
Stone,0,$0.00
Saline,6,$339037.89
Miller,0,$0.00
Washington,83,$2576692.50
Ouachita,0,$0.00
Dallas,0,$0.00
Lee,8,$146358.60
Chicot,36,$2098028.97
