Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,0,$0.00
Hempstead,0,$0.00
Cross,0,$0.00
Woodruff,0,$0.00
Fulton,0,$0.00
Izard,0,$0.00
Faulkner,0,$0.00
Van Buren,0,$0.00
Cleburne,0,$0.00
Carroll,0,$0.00
Newton,1,$34722.76
Pope,0,$0.00
Baxter,0,$0.00
Garland,0,$0.00
Perry,0,$0.00
Independence,0,$0.00
White,0,$0.00
Drew,0,$0.00
Ashley,0,$0.00
Scott,0,$0.00
Searcy,0,$0.00
Howard,0,$0.00
Johnson,0,$0.00
Madison,0,$0.00
Monroe,0,$0.00
St. Francis,0,$0.00
Clark,0,$0.00
Montgomery,0,$0.00
Yell,0,$0.00
Calhoun,0,$0.00
Cleveland,0,$0.00
Craighead,0,$0.00
Jackson,0,$0.00
Nevada,0,$0.00
Bradley,0,$0.00
Grant,0,$0.00
Pulaski,2,$8505.83
Arkansas,0,$0.00
Phillips,0,$0.00
Lonoke,0,$0.00
Prairie,0,$0.00
Lawrence,0,$0.00
Sharp,0,$0.00
Hot Spring,0,$0.00
Conway,0,$0.00
Benton,3,$137052.07
Crittenden,0,$0.00
Mississippi,0,$0.00
Poinsett,0,$0.00
Logan,0,$0.00
Franklin,2,$23870.04
Desha,1,$3802.64
Lincoln,0,$0.00
Boone,0,$0.00
Crawford,1,$40000.00
Pike,0,$0.00
Randolph,0,$0.00
Greene,3,$4626.82
Little River,0,$0.00
Union,0,$0.00
Marion,0,$0.00
Polk,0,$0.00
Sevier,0,$0.00
Columbia,0,$0.00
Jefferson,3,$37036.69
Sebastian,4,$48666.74
Clay,3,$8106.09
Stone,0,$0.00
Saline,0,$0.00
Miller,4,$19464.04
Washington,1,$45294.36
Ouachita,0,$0.00
Dallas,0,$0.00
Lee,0,$0.00
Chicot,0,$0.00
