Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,1,$20463.48
Hempstead,0,$0.00
Cross,0,$0.00
Woodruff,0,$0.00
Fulton,0,$0.00
Izard,0,$0.00
Faulkner,0,$0.00
Van Buren,0,$0.00
Cleburne,0,$0.00
Carroll,0,$0.00
Newton,0,$0.00
Pope,0,$0.00
Baxter,0,$0.00
Garland,0,$0.00
Perry,0,$0.00
Independence,1,$5390.00
White,0,$0.00
Drew,0,$0.00
Ashley,5,$6828.97
Scott,0,$0.00
Searcy,0,$0.00
Howard,0,$0.00
Johnson,0,$0.00
Madison,0,$0.00
Monroe,3,$15202.13
St. Francis,1,$7500.68
Clark,0,$0.00
Montgomery,0,$0.00
Yell,0,$0.00
Calhoun,0,$0.00
Cleveland,0,$0.00
Craighead,2,$1746.65
Jackson,0,$0.00
Nevada,0,$0.00
Bradley,6,$97128.72
Grant,0,$0.00
Pulaski,4,$34790.54
Arkansas,2,$1205.00
Phillips,8,$37642.38
Lonoke,0,$0.00
Prairie,0,$0.00
Lawrence,0,$0.00
Sharp,0,$0.00
Hot Spring,0,$0.00
Conway,0,$0.00
Benton,0,$0.00
Crittenden,94,$675436.51
Mississippi,0,$0.00
Poinsett,0,$0.00
Logan,0,$0.00
Franklin,0,$0.00
Desha,6,$61478.32
Lincoln,0,$0.00
Boone,0,$0.00
Crawford,0,$0.00
Pike,0,$0.00
Randolph,0,$0.00
Greene,0,$0.00
Little River,0,$0.00
Union,28,$388047.89
Marion,0,$0.00
Polk,0,$0.00
Sevier,0,$0.00
Columbia,2,$17197.04
Jefferson,16,$132667.80
Sebastian,2,$2052.10
Clay,0,$0.00
Stone,0,$0.00
Saline,0,$0.00
Miller,0,$0.00
Washington,0,$0.00
Ouachita,2,$5327.09
Dallas,0,$0.00
Lee,5,$20075.54
Chicot,7,$28372.76
