Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,1,$1411.81
Hempstead,0,$0.00
Cross,0,$0.00
Woodruff,0,$0.00
Fulton,0,$0.00
Izard,0,$0.00
Faulkner,0,$0.00
Van Buren,1,$32795.42
Cleburne,0,$0.00
Carroll,0,$0.00
Newton,0,$0.00
Pope,8,$141013.29
Baxter,0,$0.00
Garland,0,$0.00
Perry,0,$0.00
Independence,0,$0.00
White,0,$0.00
Drew,0,$0.00
Ashley,0,$0.00
Scott,0,$0.00
Searcy,0,$0.00
Howard,3,$8944.13
Johnson,0,$0.00
Madison,0,$0.00
Monroe,0,$0.00
St. Francis,0,$0.00
Clark,0,$0.00
Montgomery,0,$0.00
Yell,3,$41507.24
Calhoun,0,$0.00
Cleveland,0,$0.00
Craighead,1,$827.80
Jackson,1,$8332.33
Nevada,0,$0.00
Bradley,0,$0.00
Grant,0,$0.00
Pulaski,5,$11526.06
Arkansas,0,$0.00
Phillips,0,$0.00
Lonoke,0,$0.00
Prairie,0,$0.00
Lawrence,0,$0.00
Sharp,0,$0.00
Hot Spring,0,$0.00
Conway,0,$0.00
Benton,1,$1219.00
Crittenden,0,$0.00
Mississippi,4,$36833.38
Poinsett,0,$0.00
Logan,0,$0.00
Franklin,0,$0.00
Desha,0,$0.00
Lincoln,0,$0.00
Boone,0,$0.00
Crawford,0,$0.00
Pike,0,$0.00
Randolph,0,$0.00
Greene,8,$43729.87
Little River,0,$0.00
Union,0,$0.00
Marion,0,$0.00
Polk,1,$8203.98
Sevier,0,$0.00
Columbia,0,$0.00
Jefferson,1,$500.00
Sebastian,1,$2359.84
Clay,3,$4252.28
Stone,0,$0.00
Saline,1,$808.06
Miller,44,$964031.51
Washington,2,$5375.32
Ouachita,1,$548.00
Dallas,0,$0.00
Lee,0,$0.00
Chicot,0,$0.00
