Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,0,$0.00
Hempstead,0,$0.00
Cross,1,$7918.04
Woodruff,1,$3150.38
Fulton,0,$0.00
Izard,0,$0.00
Faulkner,1,$738.00
Van Buren,0,$0.00
Cleburne,0,$0.00
Carroll,0,$0.00
Newton,0,$0.00
Pope,0,$0.00
Baxter,0,$0.00
Garland,0,$0.00
Perry,0,$0.00
Independence,0,$0.00
White,0,$0.00
Drew,0,$0.00
Ashley,1,$821.01
Scott,0,$0.00
Searcy,0,$0.00
Howard,0,$0.00
Johnson,0,$0.00
Madison,0,$0.00
Monroe,1,$12000.00
St. Francis,0,$0.00
Clark,0,$0.00
Montgomery,0,$0.00
Yell,0,$0.00
Calhoun,0,$0.00
Cleveland,0,$0.00
Craighead,0,$0.00
Jackson,1,$11541.11
Nevada,0,$0.00
Bradley,0,$0.00
Grant,0,$0.00
Pulaski,74,$617722.20
Arkansas,0,$0.00
Phillips,4,$27518.87
Lonoke,1,$10031.92
Prairie,0,$0.00
Lawrence,0,$0.00
Sharp,0,$0.00
Hot Spring,0,$0.00
Conway,0,$0.00
Benton,0,$0.00
Crittenden,191,$1982035.18
Mississippi,2,$7378.35
Poinsett,0,$0.00
Logan,0,$0.00
Franklin,0,$0.00
Desha,0,$0.00
Lincoln,1,$3092.49
Boone,0,$0.00
Crawford,0,$0.00
Pike,0,$0.00
Randolph,0,$0.00
Greene,0,$0.00
Little River,0,$0.00
Union,1,$500.00
Marion,0,$0.00
Polk,0,$0.00
Sevier,0,$0.00
Columbia,0,$0.00
Jefferson,8,$32162.49
Sebastian,3,$1631.41
Clay,0,$0.00
Stone,0,$0.00
Saline,2,$17775.95
Miller,0,$0.00
Washington,2,$4283.22
Ouachita,2,$14103.13
Dallas,0,$0.00
Lee,0,$0.00
Chicot,0,$0.00
