Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,1,$80000.00
Hempstead,0,$0.00
Cross,1,$3584.76
Woodruff,7,$188043.72
Fulton,3,$38777.17
Izard,0,$0.00
Faulkner,22,$317076.13
Van Buren,1,$1286.60
Cleburne,5,$334049.96
Carroll,0,$0.00
Newton,1,$34095.68
Pope,3,$12456.20
Baxter,0,$0.00
Garland,8,$163218.22
Perry,1,$5029.70
Independence,1,$18343.15
White,23,$669398.76
Drew,13,$282218.72
Ashley,8,$58815.06
Scott,1,$79431.21
Searcy,0,$0.00
Howard,0,$0.00
Johnson,1,$18909.38
Madison,0,$0.00
Monroe,5,$12105.24
St. Francis,1,$230064.10
Clark,7,$162791.71
Montgomery,1,$510.80
Yell,0,$0.00
Calhoun,2,$14798.97
Cleveland,0,$0.00
Craighead,30,$411378.25
Jackson,7,$79718.59
Nevada,0,$0.00
Bradley,16,$286387.31
Grant,3,$18119.78
Pulaski,182,$7859425.15
Arkansas,7,$126100.99
Phillips,9,$143343.86
Lonoke,25,$433333.25
Prairie,1,$50386.19
Lawrence,2,$46811.15
Sharp,3,$42443.57
Hot Spring,1,$4301.21
Conway,1,$11795.83
Benton,0,$0.00
Crittenden,1,$2060.82
Mississippi,5,$36952.76
Poinsett,2,$20432.77
Logan,3,$70357.03
Franklin,5,$74521.90
Desha,6,$32259.75
Lincoln,4,$44798.39
Boone,2,$18933.90
Crawford,0,$0.00
Pike,1,$7612.49
Randolph,1,$10899.86
Greene,4,$40896.45
Little River,1,$48436.83
Union,21,$520044.29
Marion,0,$0.00
Polk,1,$5218.86
Sevier,0,$0.00
Columbia,0,$0.00
Jefferson,17,$242168.51
Sebastian,7,$148199.57
Clay,3,$16453.72
Stone,0,$0.00
Saline,38,$1297577.99
Miller,7,$87286.92
Washington,5,$137943.29
Ouachita,16,$276352.56
Dallas,0,$0.00
Lee,0,$0.00
Chicot,6,$47289.80
