Name,Total Paid Claims,Total Claim Dollars Paid
Lafayette,0,$0.00
Hempstead,0,$0.00
Cross,0,$0.00
Woodruff,0,$0.00
Fulton,0,$0.00
Izard,0,$0.00
Faulkner,0,$0.00
Van Buren,0,$0.00
Cleburne,0,$0.00
Carroll,0,$0.00
Newton,0,$0.00
Pope,0,$0.00
Baxter,0,$0.00
Garland,28,$496320.06
Perry,0,$0.00
Independence,2,$9868.13
White,0,$0.00
Drew,0,$0.00
Ashley,1,$5802.32
Scott,2,$25693.48
Searcy,0,$0.00
Howard,1,$13268.63
Johnson,0,$0.00
Madison,0,$0.00
Monroe,0,$0.00
St. Francis,0,$0.00
Clark,1,$166550.17
Montgomery,0,$0.00
Yell,1,$8575.77
Calhoun,0,$0.00
Cleveland,0,$0.00
Craighead,17,$99836.59
Jackson,2,$11379.34
Nevada,0,$0.00
Bradley,0,$0.00
Grant,0,$0.00
Pulaski,33,$259574.68
Arkansas,0,$0.00
Phillips,3,$4028.50
Lonoke,2,$5493.78
Prairie,0,$0.00
Lawrence,0,$0.00
Sharp,0,$0.00
Hot Spring,2,$57216.67
Conway,0,$0.00
Benton,6,$199528.70
Crittenden,43,$284783.48
Mississippi,2,$1820.60
Poinsett,1,$2394.95
Logan,0,$0.00
Franklin,1,$12812.75
Desha,4,$6111.64
Lincoln,0,$0.00
Boone,1,$374.50
Crawford,0,$0.00
Pike,0,$0.00
Randolph,0,$0.00
Greene,56,$195152.45
Little River,0,$0.00
Union,3,$16681.15
Marion,0,$0.00
Polk,0,$0.00
Sevier,0,$0.00
Columbia,2,$4613.08
Jefferson,39,$905334.84
Sebastian,20,$742681.79
Clay,0,$0.00
Stone,0,$0.00
Saline,3,$12763.10
Miller,0,$0.00
Washington,0,$0.00
Ouachita,1,$2439.95
Dallas,0,$0.00
Lee,2,$10000.00
Chicot,1,$9473.00
