Name,Total Paid Claims,Total Claim Dollars Paid
Amite,0,$0.00
Franklin,0,$0.00
Panola,4,$269484.47
Tunica,0,$0.00
Quitman,0,$0.00
Yalobusha,0,$0.00
Perry,0,$0.00
Greene,0,$0.00
Humphreys,0,$0.00
Sharkey,1,$3187.11
Harrison,6,$68094.63
Jackson,63,$966921.54
Winston,0,$0.00
Attala,0,$0.00
Simpson,0,$0.00
Rankin,1,$3016.54
Bolivar,1,$5176.90
Coahoma,2,$40149.70
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,1,$3791.08
Pearl River,1,$24174.37
Forrest,0,$0.00
Pike,1,$4829.95
Walthall,0,$0.00
Noxubee,0,$0.00
Oktibbeha,0,$0.00
Tallahatchie,1,$5381.46
Claiborne,1,$8086.09
Warren,7,$127784.88
Webster,0,$0.00
Lawrence,0,$0.00
Copiah,0,$0.00
Pontotoc,0,$0.00
Lafayette,1,$11125.02
DeSoto,2,$19244.90
Tate,1,$75774.65
George,0,$0.00
Choctaw,0,$0.00
Tishomingo,0,$0.00
Stone,0,$0.00
Union,1,$4606.36
Benton,0,$0.00
Wilkinson,6,$159141.03
Clay,0,$0.00
Jefferson,0,$0.00
Calhoun,1,$3214.29
Covington,0,$0.00
Grenada,0,$0.00
Leflore,0,$0.00
Marshall,0,$0.00
Leake,0,$0.00
Newton,0,$0.00
Madison,0,$0.00
Scott,0,$0.00
Wayne,1,$19490.09
Jones,0,$0.00
Smith,0,$0.00
Marion,0,$0.00
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,0,$0.00
Chickasaw,0,$0.00
Monroe,10,$191884.18
Lee,0,$0.00
Lincoln,0,$0.00
Issaquena,0,$0.00
Yazoo,0,$0.00
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,0,$0.00
Lauderdale,1,$5544.94
Washington,1,$21288.98
Sunflower,0,$0.00
Lowndes,4,$353154.85
Neshoba,0,$0.00
Hancock,3,$31660.09
Clarke,0,$0.00
Kemper,0,$0.00
Adams,0,$0.00
Itawamba,0,$0.00
Hinds,3,$79865.21
