Name,Total Paid Claims,Total Claim Dollars Paid
Amite,0,$0.00
Franklin,0,$0.00
Panola,1,$10430.87
Tunica,16,$185204.31
Quitman,1,$13200.00
Yalobusha,0,$0.00
Perry,0,$0.00
Greene,0,$0.00
Humphreys,10,$179959.22
Sharkey,13,$281592.75
Harrison,178,$2430112.16
Jackson,50,$640189.92
Winston,0,$0.00
Attala,0,$0.00
Simpson,1,$5263.36
Rankin,4,$28404.26
Bolivar,101,$2928936.64
Coahoma,6,$77788.01
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,0,$0.00
Pearl River,0,$0.00
Forrest,13,$316822.01
Pike,2,$54990.22
Walthall,0,$0.00
Noxubee,0,$0.00
Oktibbeha,0,$0.00
Tallahatchie,2,$11836.22
Claiborne,20,$443035.08
Warren,60,$2165160.50
Webster,0,$0.00
Lawrence,0,$0.00
Copiah,0,$0.00
Pontotoc,0,$0.00
Lafayette,0,$0.00
DeSoto,2,$20347.77
Tate,0,$0.00
George,0,$0.00
Choctaw,0,$0.00
Tishomingo,0,$0.00
Stone,0,$0.00
Union,0,$0.00
Benton,0,$0.00
Wilkinson,54,$2056496.61
Clay,0,$0.00
Jefferson,6,$105307.45
Calhoun,0,$0.00
Covington,1,$3395.77
Grenada,0,$0.00
Leflore,1,$2540.62
Marshall,1,$7262.46
Leake,0,$0.00
Newton,0,$0.00
Madison,10,$157535.32
Scott,0,$0.00
Wayne,1,$4544.65
Jones,0,$0.00
Smith,0,$0.00
Marion,17,$474848.43
Jasper,1,$3354.50
Jefferson Davis,0,$0.00
Lamar,4,$61946.43
Chickasaw,0,$0.00
Monroe,2,$25970.91
Lee,2,$40952.29
Lincoln,0,$0.00
Issaquena,8,$332099.99
Yazoo,45,$1288653.54
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,1,$417.16
Lauderdale,0,$0.00
Washington,362,$9248721.58
Sunflower,0,$0.00
Lowndes,0,$0.00
Neshoba,0,$0.00
Hancock,517,$6795123.57
Clarke,0,$0.00
Kemper,0,$0.00
Adams,0,$0.00
Itawamba,0,$0.00
Hinds,15,$323272.03
