Name,Total Paid Claims,Total Claim Dollars Paid
Amite,1,$2512.66
Franklin,1,$5493.36
Panola,1,$1359.56
Tunica,45,$110281.18
Quitman,2,$1120.74
Yalobusha,13,$173730.56
Perry,0,$0.00
Greene,0,$0.00
Humphreys,0,$0.00
Sharkey,0,$0.00
Harrison,11,$31026.34
Jackson,6,$22985.98
Winston,0,$0.00
Attala,0,$0.00
Simpson,4,$12740.48
Rankin,4,$4905.89
Bolivar,22,$101551.72
Coahoma,8,$19166.33
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,0,$0.00
Pearl River,0,$0.00
Forrest,1,$1971.15
Pike,4,$14397.02
Walthall,0,$0.00
Noxubee,0,$0.00
Oktibbeha,1,$9945.21
Tallahatchie,1,$4718.67
Claiborne,4,$8507.06
Warren,126,$735635.65
Webster,5,$21566.66
Lawrence,0,$0.00
Copiah,0,$0.00
Pontotoc,0,$0.00
Lafayette,0,$0.00
DeSoto,0,$0.00
Tate,0,$0.00
George,0,$0.00
Choctaw,0,$0.00
Tishomingo,1,$7177.23
Stone,0,$0.00
Union,0,$0.00
Benton,0,$0.00
Wilkinson,53,$308277.62
Clay,0,$0.00
Jefferson,0,$0.00
Calhoun,0,$0.00
Covington,0,$0.00
Grenada,1,$1326.16
Leflore,0,$0.00
Marshall,0,$0.00
Leake,0,$0.00
Newton,0,$0.00
Madison,17,$57386.60
Scott,1,$4738.52
Wayne,0,$0.00
Jones,4,$4074.96
Smith,0,$0.00
Marion,0,$0.00
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,0,$0.00
Chickasaw,0,$0.00
Monroe,1,$828.88
Lee,1,$11966.38
Lincoln,1,$11203.00
Issaquena,0,$0.00
Yazoo,6,$20222.02
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,0,$0.00
Lauderdale,2,$5970.89
Washington,70,$372480.13
Sunflower,2,$5890.18
Lowndes,4,$4545.96
Neshoba,0,$0.00
Hancock,3,$4056.97
Clarke,0,$0.00
Kemper,0,$0.00
Adams,8,$34040.74
Itawamba,0,$0.00
Hinds,27,$199393.14
