Name,Total Paid Claims,Total Claim Dollars Paid
Amite,1,$13040.00
Franklin,1,$6551.45
Panola,1,$20809.83
Tunica,88,$279112.69
Quitman,2,$10476.25
Yalobusha,15,$90068.56
Perry,8,$19053.11
Greene,3,$9881.67
Humphreys,38,$224369.70
Sharkey,32,$188710.99
Harrison,147,$907798.98
Jackson,108,$615061.66
Winston,1,$391.80
Attala,1,$8147.00
Simpson,52,$388052.76
Rankin,169,$1744740.88
Bolivar,65,$472968.13
Coahoma,17,$106398.63
Tippah,2,$1141.63
Prentiss,0,$0.00
Alcorn,0,$0.00
Pearl River,44,$883980.99
Forrest,445,$2368382.40
Pike,9,$121775.87
Walthall,12,$229792.62
Noxubee,4,$7780.64
Oktibbeha,2,$25683.39
Tallahatchie,8,$28470.80
Claiborne,13,$52073.56
Warren,329,$2969763.48
Webster,9,$47264.88
Lawrence,7,$44238.20
Copiah,7,$21477.07
Pontotoc,0,$0.00
Lafayette,2,$10970.56
DeSoto,6,$15346.81
Tate,1,$1335.10
George,8,$47862.73
Choctaw,2,$3889.93
Tishomingo,0,$0.00
Stone,3,$28594.82
Union,1,$3808.62
Benton,0,$0.00
Wilkinson,100,$988106.19
Clay,13,$31939.77
Jefferson,6,$24518.97
Calhoun,2,$13760.52
Covington,10,$50970.87
Grenada,91,$1752194.59
Leflore,138,$930566.59
Marshall,0,$0.00
Leake,31,$331186.97
Newton,2,$12875.50
Madison,130,$621125.80
Scott,1,$5386.11
Wayne,4,$13881.78
Jones,12,$27189.87
Smith,1,$983.57
Marion,90,$732713.60
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,18,$155957.78
Chickasaw,0,$0.00
Monroe,8,$26140.99
Lee,4,$37988.35
Lincoln,5,$38364.77
Issaquena,13,$65702.51
Yazoo,41,$215979.81
Carroll,2,$37068.82
Montgomery,0,$0.00
Holmes,14,$39106.46
Lauderdale,4,$20967.68
Washington,118,$1352151.69
Sunflower,19,$114711.15
Lowndes,185,$734606.14
Neshoba,3,$3465.43
Hancock,149,$482210.84
Clarke,0,$0.00
Kemper,0,$0.00
Adams,21,$196573.74
Itawamba,0,$0.00
Hinds,1276,$22395416.82
